,bathrooms,bedrooms,building_size,car_spaces,deskripsi,land_size,lb,lokasi,lt,price,terdekat,empty,fasilitas,floors_total,price_conditions,year_built,maidrooms,maidbathrooms,electricity,deposit
1774,13,13,645,4,"Dijual Rumah + Kios 5(full ) petak+ kostan 13 kamar (full trus)posisi pinggir jalan raya utama Jatinegara cipinang
LT: 488 M Sertifkat
Real LT:645 M
SHM
Depan jalan raya Kios 5 petak FULL",488,645,Jatinegara,488,14.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1775,2,2,120,4,"Di jual rumah daerah jatinegara baru jakarta timur
Lt 90
Lb 120
2+1 kt
2+1 km",90,120,Jatinegara,90,1.700.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1776,7,13,645,4,"Dijual Rumah + Kios 5(full ) petak+ kostan 13 kamar (full trus)posisi pinggir jalan raya utama
LT: 488 M Sertifkat
Real LT:645 M
SHM

Depan jalan raya Kios 5 petak FULL",488,645,Jatinegara,488,14.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1777,2,4,180,2,"Lt 108 m²
Lb 180 m²
Kt 4
Km 2
gudang lantai 3",108,180,Jatinegara,108,2.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1778,1,1,94,2,"Dijual Rumah sederhana masih 1 milyar an di Buaran Jakarta Timur

Luas Tanah 97 m²
Luas Bangunan 94 m²
Bangunan 1 Lantai",97,94,Jatinegara,97,1.100.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1779,4,4,160,2,"Dijual furnish Rumah bagus siap huni dalam perumahan Jatinegara Indah Jakarta Timur

Luas Tanah 180 m²
Luas Bangunan 160 m²
Bangunan 1 1/2 Lantai",180,160,Jatinegara,180,3.500.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1780,2,4,120,2,"Lt. 133 M2
Lb. 120 M2
KT 4
KM 2
Garasi",133,120,Jatinegara,133,2.300.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1781,2,4,100,2,"RUMAH SIAP HUNI DI KOMPLEK KARYA SARANA BUARAN
Jual Rumah
JL BUARAN
LT 145 LB 100
KT 4+1 KM 2
Dimensi 10 x 14,5
Rp 2,600,000,000
SHM
Hadap Selatan



Note : Pastikan Anda membeli / menjual property melalui saya supaya bisa memenangkan hadiah Gopay, TV, Kulkas, Motor dan mobil Xpander.


More info:
*Ai Fi*
*BRIGHTON® Kelapa Gading*
Sell | Buy | Rent | Mortgage Property
* (WA)*",145,100,Jatinegara,145,2.600.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1782,7,13,645,2,"Dijual Rumah + Kios 5(full ) petak+ kostan 13 kamar (full trus)posisi pinggir jalan raya utama
LT: 488 M Sertifkat
Real LT:645 M
SHM

Depan jalan raya Kios 5 petak FULL",488,645,Jatinegara,488,14.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1783,3,4,160,2,"Di jual rumah daerah jatinegara baru jakarta timur
Lt 160
Lb 160
4+1 kt
3+1km",160,160,Jatinegara,160,2.300.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Secure parking,1,5500000000,2017,1,1,2200,3800000000
1784,3,5,180,1,"Rumah 2lt siap huni luas 7x15 105m Type 5KT Perumahan Jatinegara Indah Jakarta Timur
Rumah siap huni diperumahan jatinegara indah
Bangunan 2 lantai
Luas tanah : 105m
Dimensi : 7x15",105,180,Jatinegara,105,1.700.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Keamanan 24 jam,2,5500000000,2017,1,1,2200,3800000000
1785,3,4,300,1,"Dijual Rumah 2 lantai siap huni luas 14x19 266m di Jatinegara Jakarta Timur  

Rumah siap huni dijatinegara jakarta timur
Bangunan 2 Lantai
Luas Tanah : 266m",266,300,Jatinegara,266,5.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,"Halaman terbuka
Keamanan 24 jam",2,5500000000,2017,1,1,2200,3800000000
1786,3,4,300,1,"Dijual Rumah 2 lantai siap huni luas 14x19 266m di Jatinegara Jakarta Timur  

Bangunan 2 Lantai
Luas Tanah : 266m
Dimensi : 14x19",266,300,Jatinegara,266,5.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,"Halaman terbuka
Keamanan 24 jam",2,5500000000,2017,1,1,2200,3800000000
1787,4,5,200,1,"Spesifikasi :
* Luas Tanah 170 m2
* Luas Bangunan 200 m2
* Kamar Tidur 5
* Kamar Mandi 4
* 2 Lantai
* Listrik 3300 watt
* Air JetPam
* SHM dan IMB
* Keamanan 24jam
* Kondisi Bangunan Bagus dan Siap Huni
* Lingkungan aman dan nyaman",170,200,Jatinegara,170,2.700.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",21/01/20,Keamanan 24 jam,2,5500000000,2017,1,1,2200,3800000000
1788,2,4,155,2,"Lokasi yang aman dan nyaman
Berada di Perumahan Cipinang Indah
Terawat

Cahyo",276,155,Jatinegara,276,3.700.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",07/08/20,"Pendingin ruangan (AC)
Garasi
Secure parking",2,5500000000,2017,1,1,2200,3800000000
1789,5,23,655,2,"Dijual murah rumah lama hitung tanah eks mess strategis dekat Stasiun Jatinegara, Jakarta Timur. Akses 2 mobil. Cocok untuk kantor, kost-kosan, tempat usaha.

Luas Tanah: 342 M2
Luas Bangunan: 655 M2",342,655,Jatinegara,342,7.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",07/08/20,"Pendingin ruangan (AC)
Garasi
Secure parking",2,5500000000,2017,1,1,2200,3800000000
1790,5,23,655,2,"Dijual Rumah Tua/Tanah di kawasan komersil JATINEGARA BARAT
Lokasi strategis ,kawasan bisnis
Luas tanah : 562 M2
( 18 x 30 )
Sertifikat SHM
Jln Dpn rumah 2 mobil",562,,Jatinegara,562,7.500.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",07/08/20,"Pendingin ruangan (AC)
Garasi
Secure parking",2,5500000000,2017,1,1,2200,3800000000
1791,4,4,275,2,"Jual Rumah mewah 2 lantai siap huni & strategis di Kebon Nanas Otista Jakarta Timur

Bangunan tahun.2015 
LT. 163 m²
LB   275 m² (2 lantai)",163,275,Jatinegara,163,2.950.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",07/08/20,"Pendingin ruangan (AC)
Garasi
Secure parking",2,5500000000,2017,1,1,2200,3800000000
1792,2,4,180,2,"Lt 108 m²
Lb 180 m²
Kt 4
Km 2",108,180,Jatinegara,108,2.000.000.000,"Pasar Otomotif Duren Sawit
Aryani Suites",07/08/20,"Pendingin ruangan (AC)
Garasi
Secure parking",2,5500000000,2017,1,1,2200,3800000000
1793,3,3,250,2,"Di Jual Rumah 2 Lantai Strategis di Kebun Nanas Selatan,
Cipinang Cempedak Dekat Jl Utama Otista Raya
Spesifikasi :
Lt / Lb : 160 m2 / 250 m2
Kt / Km : 3+1 / 3+1
Jumlah Lantai : 2
Carport : 2 Mobil
Listrik : 2200 watt
Air : Jetpump
Unfurnished
Surat : SHM",160,250,Jatinegara,160,3.200.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",07/08/20,"Pendingin ruangan (AC)
Garasi
Secure parking",2,5500000000,2017,1,1,2200,3800000000
1794,3,3,300,2,"Dijual Rumah + kosan di Rawamangun daerah komp.Perhubungan Layur
LT : 200
LB : 300
Lantai 1 : 3KT, 2KM ( 1 KM dalam )
Lantai 2 : 5KT, 2KM",200,300,Jatinegara,200,4.750.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",07/08/20,"Pendingin ruangan (AC)
Garasi
Secure parking",1,5500000000,2017,1,1,2200,3800000000
1795,10,6,800,4,"Rumah mewah siap huni bertempat di dalam komplek lokasi sangat strategis full furnished.

LT = 487 (600)
LB = 800
Sertifikat = SHM",600,800,Jatinegara,600,9.900.000.000,"Stasiun Jatinegara
Stasiun Manggarai
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet
Pasaraya Manggarai",13/01/20,"Pendingin ruangan (AC)
Garasi
Secure parking",1,5500000000,2017,1,1,2200,3800000000
1796,3,5,400,4,"Dijual Rumah Bebas Banjir Jatinegara
DI JUAL RUMAH TINGGAL

, Cipinang Campedak, Jatinegara,Jakarta Timur
LT/LB: 763 / 400 - -",763,400,Jatinegara,763,18.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",13/01/20,"Pendingin ruangan (AC)
Garasi
Secure parking",1,5500000000,2017,1,1,2200,3800000000
1797,6,5,300,1,"Rumah Minimalis 2 Lantai Full Furnish, Jatinegara. Jakarta Timur. Bebas Banjir.
Luas Tanah 291m. Luas Bangunan 300m.
Kamar Tidur 4+1. Kamar Mandi 4+2. Air Jetpump. PLN 7700watt.  AC 7 unit. Water Heater Wika. CCTV,  TV Indovision & Transvision. Carport 1 mobil. Sertifikat SHM. Harga Jual 8 milyar nego.
Info Hub : Peter Lie. HP/WA",291,300,Jatinegara,291,8.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",13/01/20,"Pendingin ruangan (AC)
Garasi
Secure parking",1,5500000000,2017,1,1,2200,3800000000
1798,1,2,100,1,"Rumah 2 lantai jatinegara, jakarta timur.
Lt. 116 M2
Lb. 100 M2
Sertipikat SHM
Kt. 2+1
Km. 1+1
Ruang tamu 1
Ruang keluarga 1
Ruang makan dan dapur
Taman belakang
carport 1 mobil
Banguna 2 lantai
PLN 3500 watt
Akses :
- Lokasi strategis
- Bebas banjir",116,100,Jatinegara,116,2.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",13/01/20,"Pendingin ruangan (AC)
Garasi
Secure parking",2,5500000000,2017,1,1,2200,3800000000
1799,3,4,240,2,"JANGAN MAU TERSINGKIR DARI PUSAT KOTA! 
Kami siapkan hunian mewah untuk Anda, *bukan apartemen*, *bukan rumah di pinggir kota*, lokasi kami hanya selangkah dari *Kawasan Bergengsi cbd kuningan, sudirman, Tebet, bypass, bandara halim*",217,240,Jatinegara,217,5.329.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",13/01/20,"Pendingin ruangan (AC)
Garasi
Secure parking",2,5500000000,2017,1,1,2200,3800000000
1800,4,4,180,2,"FOR SALE >>
Dijual Rumah 2 lantai Jatinegara Indah jakarta Timur
.
- Luas Tanah 180 M2
- Luas Bangunan 180 M2",180,180,Jatinegara,180,3.500.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",13/01/20,"Pendingin ruangan (AC)
Garasi
Secure parking",2,5500000000,2017,1,1,2200,3800000000
1801,8,6,520,4,"UPDATE TURUN HARGA

Dijual Rumah Baru Di Area Otista Cipinang Cempedak Jatinegara Jakarta Timur.

Noted : Ada sisa lahan di belakang rumah ini seluas 500m² yang bisa di beli sebagian atau bahkan semuanya untuk perluasan.",250,520,Jatinegara,250,5.900.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Kitchen set
Sistem Alarm
Gym
Internet broadband/Wifi
TV kabel
Pendingin ruangan (AC)
Air Panas
Area hiburan outdoor
Taman
Garasi
Halaman terbuka
Keamanan 24 jam
Secure parking
Balkon
Taman bermain anak
Pagar penuh",2,Nego,2017,1,1,2200,3800000000
1802,4,6,350,4,"Rumah Rapi Siap Huni, bebas banjir, 1,3 Km ke Pintu Tol Becakayu
14 km ke Mal Metropolitan Bekasi",600,350,Jatinegara,600,7.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Kitchen set
Sistem Alarm
Gym
Internet broadband/Wifi
TV kabel
Pendingin ruangan (AC)
Air Panas
Area hiburan outdoor
Taman
Garasi
Halaman terbuka
Keamanan 24 jam
Secure parking
Balkon
Taman bermain anak
Pagar penuh",1,Nego,2017,1,1,2200,3800000000
1803,4,4,160,2,"Dijual furnish Rumah bagus siap huni dalam perumahan Jatinegara Indah Jakarta Timur
Luas Tanah 180 m
Luas Bangunan 160 m
Bangunan 1 1/2 Lantai
Bangunan tahun 2013
Kmr Tdr 3+1
(ada kmr mandi dalam tiap kmr tdr)
Kmr Mandi 4
Ada tingkat di belakang untuk kmr pembantu.
Listrik 3300 watt
Air PAM dan Sumur
Hadap Utara
Lebar jalan depan rumah 6 mtr
Dapur Kitchen Set",180,160,Jatinegara,180,3.500.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Kitchen set
Sistem Alarm
Gym
Internet broadband/Wifi
TV kabel
Pendingin ruangan (AC)
Air Panas
Area hiburan outdoor
Taman
Garasi
Halaman terbuka
Keamanan 24 jam
Secure parking
Balkon
Taman bermain anak
Pagar penuh",1,Nego,2017,1,1,2200,3800000000
1804,5,5,600,8,"Rumah Mewah 3Lantai dgn pool di otista kebun nanas jakarta (sir)

LT 400
LB 600
K.Tidur 5+2",400,600,Jatinegara,400,9.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Kitchen set
Sistem Alarm
Gym
Internet broadband/Wifi
TV kabel
Pendingin ruangan (AC)
Air Panas
Area hiburan outdoor
Taman
Garasi
Halaman terbuka
Keamanan 24 jam
Secure parking
Balkon
Taman bermain anak
Pagar penuh",1,Nego,2017,1,1,2200,3800000000
1805,1,2,40,1,"Minat atau mencari lokasi lain hub
Nur Sia 

Rumah baru dijual dalam townhouse di Jatinegara Indah Jakarta Timur",60,40,Jatinegara,60,950.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Kitchen set
Sistem Alarm
Gym
Internet broadband/Wifi
TV kabel
Pendingin ruangan (AC)
Air Panas
Area hiburan outdoor
Taman
Garasi
Halaman terbuka
Keamanan 24 jam
Secure parking
Balkon
Taman bermain anak
Pagar penuh",1,Nego,2017,1,1,2200,3800000000
1806,7,7,77,1,"Dijual Kontrakan Produktif di Jatinegara
DI JUAL KONTRAKAN
Jatinegara, Cakung,Jakarta Timur
LT/LB: 77 / 77 - 77
KT: 7 Kamar Kontrakan",77,77,Jatinegara,77,888.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Kitchen set
Sistem Alarm
Gym
Internet broadband/Wifi
TV kabel
Pendingin ruangan (AC)
Air Panas
Area hiburan outdoor
Taman
Garasi
Halaman terbuka
Keamanan 24 jam
Secure parking
Balkon
Taman bermain anak
Pagar penuh",1,Nego,2017,1,1,2200,3800000000
1807,1,2,35,1,"Jual Perumahan Murah Cicilan 3 Jutaan Di Bekasi

RASYA HASANAH 1
Rumah dengan nuansa kawasan Komersil di kota bekasi",60,35,Jatinegara,60,400.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Taman
Halaman terbuka
Keamanan 24 jam",1,Nego,2017,1,1,2200,3800000000
1808,13,13,645,1,"Dijual Rumah + Kios 5(full ) petak+ kostan 13 kamar (full trus)posisi pinggir jalan raya utama Jatinegara cipinang
LT: 488 M Sertifkat
Real LT:645 M
SHM
Depan jalan raya Kios 5 petak FULL",488,645,Jatinegara,488,14.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Taman
Halaman terbuka
Keamanan 24 jam",1,Nego,2017,1,1,2200,3800000000
1809,4,4,250,1,"Jual Murah Rumah Siap Huni Dikomplek Jatinegara Baru, Buaran Jakarta Timur
Rumah Tinggal
DI JUAL - (BUKAN SEWA)

Buaran, Buaran, Jakarta timur",160,250,Jatinegara,160,1.800.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Taman
Halaman terbuka
Keamanan 24 jam",1,Nego,2017,1,1,2200,3800000000
1810,7,13,645,1,"Dijual Rumah + Kios 5(full ) petak+ kostan 13 kamar (full trus)posisi pinggir jalan raya utama
LT: 488 M Sertifkat
Real LT:645 M
SHM

Depan jalan raya Kios 5 petak FULL",488,645,Jatinegara,488,14.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",06/05/21,"Taman
Halaman terbuka
Keamanan 24 jam",1,Nego,2017,1,1,2200,3800000000
1811,3,3,120,2,"Hunian mewah dengan Konsep Modern Luxury Eco  Living, menjadikan menjadi pilihan hunian yang tepat bagi Anda yang dinamis dan membutuhkan hunian tapak di pusat kota Jakarta 

Tersedia type
- Silver LT 150/LB 120",150,120,Jatinegara,150,3.300.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
Pasar Jatinegara
Best Western Premier The Hive
Pasar Enjo",01/11/20,"Kitchen set
Sistem Alarm
Pemanas ruangan
Pendingin ruangan (AC)
Taman
Garasi
Halaman terbuka
Keamanan 24 jam
Kolam renang
Balkon
Dek
Taman bermain anak
Pagar penuh",1,Nego,2017,1,1,2200,3800000000
1812,2,3,78,1,"Promo   Terakhir Rumah Siap Huni Cicilan Murah Di Condet

1. 5 menit ke Perkantoran tb simatupang
2. 5 menit ke Perkantoran tebet
3. 3/5 menit ke RS pasar rebo",1,78,Jatinegara,1,900.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",01/01/21,"Internet broadband/Wifi
TV kabel
Pendingin ruangan (AC)
Telepon
Televisi
Garasi
Balkon
Dek",1,Nego,2017,1,1,2200,3800000000
1813,10,14,650,2,"Dijual Rumah + Klinik Pratama Berijin Lengkap (bisa diteruskan) lokasi strategis, di cipinang besar selatan jaktim - dekat basura city

LT. 325mﾠ
LB. 650mﾠ",325,650,Jatinegara,325,10.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
Mall Cipinang Indah
Pasar Enjo
Pasar Induk Beras Cipinang",01/01/21,"Kitchen set
Telepon
Televisi
Garasi
Secure parking",1,Nego,2017,1,1,2200,3800000000
1814,5,5,300,2,"Dekat dengan jalan raya
Dekat dengan Mall
Dekat dengan stasiun
Keamanan 24 Jam

cp : Memed",283,300,Jatinegara,283,5.000.000.000,"Pasar Otomotif Duren Sawit
Aryani Suites",01/01/21,"Kitchen set
Telepon
Televisi
Garasi
Secure parking",1,Nego,2017,1,1,2200,3800000000
1815,4,4,250,2,"Jual Murah Rumah Siap Huni Dikomplek Jatinegara Baru, Buaran Jakarta Timur
Rumah Tinggal
DI JUAL - (BUKAN SEWA)

Buaran, Buaran, Jakarta timur",160,250,Jatinegara,160,1.800.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",01/01/21,"Kitchen set
Telepon
Televisi
Garasi
Secure parking",1,Nego,2017,1,1,2200,3800000000
1816,4,5,270,4,"Dijual rumah murah Jatinegara
1. Luas Tanah : 184 m2
2. Luas Bangunan : 270 m2
3. Listrik : 2400 watt
4. 5 Km. Mandi
5. 4 Km. Tidur
6. Carport 4 mobil
7. R. Tamu
8. R. Kel
9. Bangunan : 2 1/2 lantai
harga 2,5M",184,270,Jatinegara,184,2.500.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",01/01/21,"Kitchen set
Telepon
Televisi
Garasi
Secure parking",2,Nego,2017,1,1,2200,3800000000
1817,3,4,300,4,"Jual cepat murah dibawah pasaran rumah besar terawat di kawasan Otista, Jakarta Timur

Nilai plus :
- Akses 2 mobil
- Dekat Terminal Kp. melayu",250,300,Jatinegara,250,3.800.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",01/01/21,"Kitchen set
Telepon
Televisi
Garasi
Secure parking",2,Nego,2017,1,1,2200,3800000000
1818,4,4,167,162,"Dijual Cepat Rumah Murah di Perumahan Jatinegara Baru Jakarta Timur

Rumah 2 Lantai

Luas Tanah 162 m2",162,167,Jatinegara,162,3.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",01/01/21,"Kitchen set
Pendingin ruangan (AC)
Air Panas
Taman
Garasi
Keamanan 24 jam
Balkon",2,Nego,2017,1,1,2200,3800000000
1819,5,6,280,1,"Dijual Rumah perumahan Buaran jakarta timur.

Spec

* Indah LT 220m2",120,280,Jatinegara,120,4.500.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",01/01/21,"Garasi
Pagar penuh",2,Nego,2017,1,1,2200,3800000000
1820,2,4,217,2,"Dijual rumah murah dua tingkat jatinegara jakarta timur

Data.

ﾠRUMAH 2 lantai",200,217,Jatinegara,200,4.000.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",01/01/21,Garasi,2,Nego,2017,1,1,2200,3800000000
1821,2,4,200,2,"Dijual Cepat Rumah Bagus Terawat Strategis Dekat Area Kantor, Cocok Untuk   Kost-kost'an
   DI JUAL RUMAH TINGGAL

   Otista, Jatinegara,Jakarta Timur
   LT/LB: 270 m2 / 200 m2 -
   KT: 3+1
   KM: 2
   Tingkat: 1.5
   Hadap:
   Listrik: 3.3 watt
   Keamanan 24 Jam, Dekat Sekolah, Dekat Rumah Sakit, Dekat Jalan Raya, Dekat   Jalan Toll, Dekat Tempat Ibadah, Dekat SPBU, Pusat Bisnis, AC Central, Jalur   Angkot
   SHM

   HARGA : Rp. 4.100.000.000 (nego)

   Click and Call.We do it all:
   WINPRO88
   Angeline",270,200,Jatinegara,270,4.100.000.000,"Stasiun Jatinegara
Institut Bisnis Nusantara
Mall Bassura
City Plaza Jatinegara
Pasar Jatinegara
Stasiun Tebet",01/01/21,"Area hiburan outdoor
Taman
Halaman terbuka
Keamanan 24 jam
Secure parking
Taman bermain anak
Pagar penuh",2,Nego,2017,1,1,2200,3800000000
1822,6,10,1118,1,"ID 250421.10
SHM
Lt 415
Lb 1118
>10 Kamar Tidur",415,1118,Tambora,415,12.500.000.000,"Pasar Asemka
Stasiun Duri
Emporium Pluit Mall
Seasons City
Grand Asia Hotel
Pasar Angke",25/04/21,"Area hiburan outdoor
Taman
Halaman terbuka
Keamanan 24 jam
Secure parking
Taman bermain anak
Pagar penuh",2,Nego,2017,1,1,2200,3800000000
1823,4,5,1200,1,"Dijual Cepat Rumah Tambora
SHM
Luas Tanah 12x38 ( 456m² )
Luas Bangunan 1200 an m² 
4 1/2 Lantai",456,1200,Tambora,456,12.500.000.000,"Pasar Asemka
Stasiun Duri
Emporium Pluit Mall
Seasons City
Grand Asia Hotel
Pasar Angke",25/04/21,"Area hiburan outdoor
Taman
Halaman terbuka
Keamanan 24 jam
Secure parking
Taman bermain anak
Pagar penuh",2,Nego,2017,1,1,2200,3800000000
1824,8,8,693,1,"KODE :14247 Js/Ak

Luas Tanah 7x38 Meter (266 Meter)
Bangunan 3 Lantai
Kamar Tidur 8",266,693,Tambora,266,6.250.000.000,"Pasar Asemka
Stasiun Duri
Emporium Pluit Mall
Seasons City
Grand Asia Hotel
Pasar Angke",25/04/21,Keamanan 24 jam,3,Nego,2017,1,1,2200,3800000000
1825,2,6,76,1,"RUMAH 2 LANTAI, MASUK SATU MOTOR",38,76,Tambora,38,600.000.000,"Pasar Asemka
Stasiun Duri
Emporium Pluit Mall
Seasons City
Grand Asia Hotel
Pasar Angke",25/04/21,Keamanan 24 jam,3,Nego,2017,1,1,2200,3800000000
1826,2,3,78,1,"Dijual rumah: Jl. Tambora 1,Kebun Kelapa,Jakarta Barat

Surat          : SHM
LT                : 78 m2 ( 3.5x25 )
LB                : 178 m2",78,78,Tambora,78,950.000.000,"Pasar Asemka
Stasiun Duri
Emporium Pluit Mall
Seasons City
Grand Asia Hotel
Pasar Angke",25/04/21,Keamanan 24 jam,3,Nego,2017,1,1,2200,3800000000
