,kamar_mandi,kamar,lb,lt,tipe_property,price,sertifikat,deskripsi,lokasi,ada_garasi,pool,taman,electricity,floors_total,gym
1853,4.0,3.0,346.0,121.0,Ruko,3200000000.0,0,"dijual & disewakan 3 ruko di daerah pekojan, tambora, jakarta barat.
(kode rmrg942)
  luas tanah 3x (4,5x27)= 3x121,5m2
lb  3x346,5m2",Tambora,1,0,0,2200.0,3.0,0
1854,3.0,2.0,36.0,36.0,Rumah,520000000.0,0,"dijual rumah:
jl. gg gerindo 1, kel. duri selatan, kec. tambora, jakarta barat
2,5 lantai
1 kamar tidur, 2 kamar mandi
ukuran 3 x 12 m",Tambora,1,0,0,2200.0,3.0,0
1855,3.0,3.0,110.0,60.0,Rumah,850000000.0,0,"rumah terawat., dan lingkungan sangat aman. lokasi sangat strategis. cocok untuk konveksi.",Tambora,1,0,0,2200.0,3.0,0
1856,3.0,4.0,55.0,60.0,Rumah,700000000.0,0,"miliki segera rumah jasmine bintaro (style minimalis modern)
2 lantai bebas banjir, lokasi strategis (akses tol pondok aren bintaro
& tol alam sutra , stasiun jurang mangu).

fasilitas : garden, carpot",Tambora,1,0,1,2200.0,3.0,0
1857,4.0,2.0,196.0,84.0,Rumah,3500000000.0,1,"jual rumah pelita pekojan 2 bandengan jakarta barat
ukuran 7x12m
luas tanah 84m
luas bangunan 196m
3.5 lantai
sertifikat hak milik",Tambora,1,0,0,2200.0,3.0,0
1858,4.0,5.0,600.0,193.0,Rumah,7000000000.0,0,"*turun harga*
jual cepat !
rumah mewah full furnish pekapuran raya
lt. 11x17,5m (3,5 lantai) 
full furnish",Tambora,1,0,0,2200.0,3.0,0
1859,7.0,4.0,710.0,324.0,Rumah,12500000000.0,0,"di jual rumah di jalan tss raya
duri selatan , tambora
jakarta barat
ukuran 10 m x 33 m
ada lift barang 3 ton , cocok untuk konveksi
more information:
fitri dena
century21 zawa 2
if you want to rent / sale apartment, house, shop, building and land, you can contact me.",Tambora,1,0,0,2200.0,3.0,0
1860,2.0,2.0,120.0,140.0,Rumah,1600000000.0,0,"dijual rumah hitung tanah ex konveksi luas 10x14 140m type open room jembatan v jakarta barat

sub zona perdagangan dan jasa bisa bangun 6 lantai
bangunan 1lantai
luas tanah : 140m",Tambora,1,0,0,2200.0,1.0,0
1861,33.0,33.0,600.0,175.0,lainnya,8500000000.0,1,"dijual kost hotel bintang 1, full okupansi, income s/d 80 juta di jalan prof dr latumenten.
lokasi: jl. prof. dr. latumenten, jakarta barat
- luas tanah: 175 m2
- luas bangunan: 600 m2
- kamar tidur: 32
- kamar mandi : 32
- interior: full furnished
- sertifikasi: hgb
- ada airyroomsnya
- kost income s/d 80 jt per bulan
- full okupansi, sudah ada operator hotelnya",Tambora,1,0,0,2200.0,5.0,0
1862,5.0,33.0,250.0,84.0,Rumah,3200000000.0,1,"*dijual rumah 4lantai di pekojan, tambora, jakarta barat*
(kode rmrg598)

lt 84(7x12)m2
lb 250m2
status shm + imb
hadap timur
listrik 5500w
air pam
carport 3mbl
row lebar jalan 2mobil
harga 3,2m (nego)

hub
roger
brtd
089631302466",Tambora,1,0,0,2200.0,5.0,0
1863,4.0,5.0,570.0,192.0,Rumah,7500000000.0,0,"rumah siap huni 11x17 192m type 4kt di tanah sereal jakarta barat

rumah siap huni ditanah sereal jakarta barat
bangunan 3,5lantai
luas tanah : 192,5m",Tambora,1,0,0,2200.0,5.0,0
1864,5.0,11.0,320.0,270.0,Rumah,5000000000.0,0,"bisa buat rumah kost buat pelajar/mahasiswa.
berdekatan dengan universitas ternama di kota jakarta
daerah padat.
harga nego
dijual apa adanya",Tambora,1,0,0,2200.0,2.0,0
1865,3.0,3.0,78.0,78.0,lainnya,1150000000.0,0,"jalan pekapuran 3 no. 2, tanah sereal, tambora, jakarta barat",Tambora,1,0,0,2200.0,2.0,0
1866,4.0,3.0,189.0,64.0,Rumah,2600000000.0,1,"*dijual rumah baru 3,5 lantai di sekitar tanah sereal, tambora, jakarta barat*
(kode rmrg536)

lt 4,5x12m
shm
kt 0
km 3
3,5lantai
hadap barat
kt 0
km 4
listrik 2200w
hadap selatan
air tanah
row jalan 2,5mobil
carport 1mbl

*harga 2,6m.* (nego tipis)

hub
roger
brtd
089631302466",Tambora,1,0,0,2200.0,2.0,0
1868,3.0,5.0,138.0,69.0,Rumah,750000000.0,1,"dijual rumah siap huni di pekojan
tambora jakarta barat
5.5 m x 12.5 m
2 lantai
lt : 69 m²
lb : 138 m²
kamar tidur : 4
kamar mandi : 2
air pam
listrik 2.200 watt
hgb sampai 20/09/2039",Tambora,1,0,0,2200.0,2.0,0
1869,5.0,6.0,400.0,250.0,Rumah,4500000000.0,0,"rumah di sawah lio
jembatan lima - tambora. jakarta barat
lt: 240
lb: 400
jalanan 2 mobil",Tambora,1,0,0,2200.0,2.0,0
1870,3.0,4.0,200.0,180.0,Rumah,2000000000.0,0,"dijual secepatnya rumah 2lantai siap huni dengan luas 6x20 type 3kt di pekojan tambora jakarta barat

dijual cepat rumah siap huni di pekojan tambora                             
bangunan : 2lantai                                                    
luas tanah : 180m",Tambora,1,0,0,2200.0,2.0,0
1871,2.0,8.0,69.0,23.0,Rumah,300000000.0,1,"rumah kecil bertingkat di dalam gang yang digunakan untuk usaha kos-kosan karyawan di tanah sereal , tambora, jakarta barat

sertifikat: hgb
harga: nego",Tambora,1,0,0,2200.0,3.0,0
1872,3.0,4.0,350.0,120.0,lainnya,1500000000.0,0,"alamat : jl. angke indah i gg. 1
l. tanah : 120 m2 (8 x 15)
l. bangunan : 350 m2
tingkat : 3 lantai
hadap : utara",Tambora,1,0,0,2200.0,3.0,0
1873,5.0,7.0,168.0,84.0,Rumah,3600000000.0,1,"di jual rumah
duri selatan 1 - jembatan 5

sertifikat hak milik

luas tanah : 84m2
luas bangunan : 168m2
kamar tidur : 6
kamar mandi : 4

posisi depan jalan 2 mobil
tidak masuk gang",Tambora,1,0,0,2200.0,3.0,0
1874,3.0,4.0,136.0,176.0,Rumah,4650000000.0,1,"rumah bagus siap huni di jln duri selatan jembatan lima jakarta barat, lokasi strategis, bangunan 1,25 lantai, lingkungan nyaman asri, keamanan 24 jam, hadap selatan, sertifikat shm, harga nego sampe jadi",Tambora,1,0,0,2200.0,1.0,0
1876,4.0,6.0,618.0,657.0,Rumah,19000000000.0,0,"rumah dijual di tomang
luas tanah : 657 m2
luas bangunan : 518 m2 rumah induk + 100 m2 pavillion
daya listrik : 7000 watt
line telfon : 2",Tambora,1,0,0,2200.0,1.0,0
1877,5.0,7.0,212.0,84.0,Rumah,3600000000.0,1,"*dijual rumah di sekitar jembatan lima, tanah sereal, tambora, jakarta barat*
(kode rmrg534)

lt (84m2)
lb 212m2
status shm
kt 5+1
km 4
4,5 lantai
hadap barat
listrik 7700w
air pam & tanah
carport 2mobil
row jalan 3mobil
*harga jual 3,6m*

more info
roger
brtd
089631302466",Tambora,1,0,0,2200.0,1.0,0
1878,4.0,7.0,259.0,90.0,Rumah,3250000000.0,1,"*dijual & disewakan rumah baru di pekojan, tambora, jakarta barat*
(kode rmrg597a)

lt 90,25(4,75x19)m2
lb 259(4,5x16,5x3,5)
status shm + imb
hadap selatan
listrik 1300w
air pam
carport 1mbl
row lebar jalan 1,5mobil
harga 3,250m (nego)
harga sewa 100jt / tahun. min 2thn

hub
roger
brtd
089631302466",Tambora,1,0,0,2200.0,1.0,0
1879,4.0,4.0,300.0,122.0,lainnya,3200000000.0,0,"kode 14355(ha/jm)

luas tanah 4,5x27 meter(121,5 meter),
bangunan 3 1/2 lantai,
kamar tidur 1+1,",Tambora,1,0,0,2200.0,1.0,0
1880,3.0,5.0,105.0,85.0,Rumah,1200000000.0,1,"rumah tingkat 2 lantai layak huni di daerah krendang jakarta barat (kode nvtds0091)
shm+imb, lt.85, lb.105, kt.3, km.2, listrik 5.500w, hadap barat.

info:
- lebar jalan hanya dilewati motor.",Tambora,1,0,0,2200.0,2.0,0
1882,4.0,7.0,780.0,260.0,Rumah,5000000000.0,0,"dijual rumah siap huni di kawasan kali anyar - tambora

dekat seasons city
kondisi bangunan masih bagus
cocok untuk konveksi",Tambora,1,0,0,2200.0,1.0,0
1883,3.0,4.0,150.0,1125.0,Rumah,3500000000.0,0,"jual cepat,murah,pindah keluar negri ,rumah siap huni,lokasi akses bagus",Tambora,1,0,0,2200.0,2.0,0
1885,3.0,22.0,240.0,240.0,Rumah,8000000000.0,1,"*dijual rumah lama hitung tanah di pekojan, tambora, jakarta barat*
(kode rmrg398)

lt 240(8x30)m2
lb 162(6x18x1,5)
kt 0
km 2
shm
hadap barat
listrik 2200w
air pam & tanah
carport 5mbl
row lebar jalan 2,5mbl lega
harga 8m

more info
roger & rita
brtd n brkg
089631302466 & 08159000219",Tambora,1,0,0,2200.0,2.0,0
1886,6.0,12.0,320.0,270.0,Rumah,5000000000.0,1,"rumah dekat universitas trisakti, daerah padat penduduk , bekas rumah kost mahasiswa / pegawai, kantoran, bebas banjir, surat shm dan ajb, harga nego sampai deal",Tambora,1,0,0,2200.0,2.0,0
1887,4.0,5.0,700.0,175.0,Rumah,6500000000.0,1,"jual rumah tambora jembatan lima
kondisi lux
ada 4 lantai
uk 7x25
luas tanah 175
luas bangunan 700
k tidur 4
6600 w 1200 w
hadap utara
shm",Tambora,1,0,0,2200.0,4.0,0
1888,3.0,4.0,50.0,60.0,lainnya,599000000.0,0,"di jual cepat

cluster 2 lantai desain tidak pasaran",Tambora,1,0,0,2200.0,2.0,0
1891,3.0,4.0,160.0,160.0,Rumah,6500000000.0,1,"di jual rumah di jln tubagus angke luas 4x40 m2 ada 2 sertifikat yg sertifikat belakang 10x20 m2.
more info
yanti tjhia",Tambora,1,0,0,2200.0,1.0,0
1892,3.0,4.0,1200.0,456.0,Rumah,12500000000.0,0,"di jual rumah jln tombora 5 jembatan lima
spec
lt 12x38
lb 1200 an 4lantai setengah
kolam renang
kolam ikan
home theatre n karoeke
cocok untuk tinggal n kerja konveksi n gudang
rp 12.5 m",Tambora,1,1,0,2200.0,4.0,0
1893,3.0,5.0,320.0,344.0,Rumah,10000000000.0,0,"dijual rumah 2 lantai

lantai bawah ada 4kt , 2 km

lantai atas ada 1kt, 1km

pln 15.000 watt

ada parkiran mobil dan motor

bagian depan ada 1 ruangan bisa untuk buka usaha atau berjualan",Tambora,1,0,0,2200.0,4.0,0
1894,2.0,2.0,62.0,31.0,Rumah,280000000.0,0,"dijual rumah di area strategis di jalan pekojan iii, jakarta barat

alamat : jalan kampung janis, pekojan iii no 54, jakarta barat

bangunan 1,5 lantai",Tambora,1,0,0,2200.0,4.0,0
1895,6.0,6.0,450.0,192.0,Rumah,7000000000.0,0,"dijual rumah fully furnish di jln pekapuran raya - tanah sereal jakarta barat

bangunan 3,5 lantai

luas tanah 192 m2",Tambora,1,0,0,2200.0,4.0,0
1896,3.0,5.0,273.0,91.0,Rumah,1800000000.0,0,"dijual rumah siap huni ± 50 m dari jalan raya di krendang, tambora, jakarta barat

- lokasi dalam gang ± 50 meter dari jalan raya
- cocok untuk rumah tinggal ataupun usaha konveksi",Tambora,1,0,0,2200.0,3.0,0
1899,3.0,7.0,76.0,38.0,lainnya,650000000.0,1,"tingkat : 2 lantai
hadap : timur
listrik : 2.200 w
sertifikat : hgb",Tambora,1,0,0,2200.0,1.0,0
1900,3.0,4.0,171.0,78.0,Rumah,2400000000.0,1,"dijual: rumah 2 1/2 lantai
alamat property : jl. pada mulya 5 no: 14 b.jakarta barat
harga : 2.4 m
sertifikasi : shm
spesifikasi :",Tambora,1,0,0,2200.0,1.0,0
1901,3.0,4.0,200.0,180.0,Rumah,2000000000.0,1,"jual cepat rumah murah 2 lantai siap huni dengan luas 180 type 3kt di pekojan tambora jakarta barat #ai

rumah bagus harga miring lokasi strategis lingkungan aman dan nyaman

bangunan : 2 lantai
luas tanah : 180 m²
luas bangunan : 200 m²
kamar tidur : 3
kamar mandi : 2
hadap : utara
listrik : 2200 watt
air : pam
carport : 1 mobil
garasi : 1 mobil
sertifikat : shm (sertifikat hak milik)

harga jual : 2m (nego sampai deal)

more info : lolita
hp :
wa :
re/max premier jgc boulevard

websites:

https://www.lamudi.co.id/remax-premier-1/

#jualrumah #rumahmurah #kpr #jual #rumah #tanah #kavling #pabrik #ruko #gudang #perkantoran #kantor #apartemen #properti #property #jabodetabek #remax #lolita",Tambora,1,0,0,2200.0,2.0,0
1902,3.0,5.0,138.0,69.0,Rumah,750000000.0,1,"dijual rumah siap huni di pekojan 
tambora jakarta barat
5.5 m x 12.5 m
2 lantai
lt : 69 m²
lb : 138 m²
kamar tidur : 4
kamar mandi : 2
air pam
listrik 2.200 watt
hgb",Tambora,1,0,0,2200.0,2.0,0
1904,2.0,6.0,140.0,108.0,lainnya,1400000000.0,1,"usaha toko bahan bangunan, msh berjalan, surat shgb. lokasi strategis",Tambora,1,0,0,2200.0,3.0,0
1905,3.0,4.0,55.0,50.0,Rumah,650000000.0,0,"setelah sukses dengan proyek sebelumnya,kembali kami mempersembahkan :
jasmine bintaro residence

rumah mewah harga murah
kami menjual dengan desain elegan dan spek memuaskan",Tambora,1,0,0,2200.0,3.0,0
1906,5.0,5.0,180.0,84.0,lainnya,875000000.0,0,"alamat : jl. kalianyar 10
: gg. 3
l. tanah : 84 m2
l. bangunan : 180 m2
tingkat : 3 lantai",Tambora,1,0,0,2200.0,3.0,0
1907,4.0,4.0,750.0,400.0,Rumah,9500000000.0,1,"rumah murah di jembatan dua (hoek) jakarta barat
lt: 20x20 (400)
lb: 750m2
2 lantai
shm",Tambora,1,0,0,2200.0,2.0,0
1908,3.0,5.0,56.0,60.0,lainnya,1700000000.0,0,"termasuk perabot ya..
ranjang 2 orang ada 4 buah
lemari jati
mesin cuci 2 tabung
kulkas 2 pintu",Tambora,1,0,0,2200.0,2.0,0
1909,5.0,5.0,250.0,72.0,Rumah,2200000000.0,0,"rumah 4 lantai, di pengukiran, pasar pagi, jakarta barat
letak sangat strategis:
- dekat dengan pusat perbelanjaan pasar pagi dan asemka.
- dekat dengan pasar tradisional
- dekat dengan sekolah",Tambora,1,0,0,2200.0,2.0,0
1910,4.0,12.0,216.0,72.0,Rumah,2500000000.0,0,"di jual cepat rumah kost kost san, angke, tambora, jakarta barat

kondisi : bagus,keamanan 24 jam, lingkungan aman nyaman, dan bebas banjir.

luas tanah 72 m2 (4 x 18), luas bangunan 216m2, 3 lantai.",Tambora,1,0,0,2200.0,2.0,0
1912,2.0,6.0,152.0,76.0,Rumah,900000000.0,0,"rumah tua
tidak banjir
cocok untuk konveksi atau kost kostan

luas tanah : 76m2",Tambora,1,0,0,2200.0,2.0,0
1913,3.0,4.0,192.0,98.0,lainnya,1200000000.0,0,"alamat : jl. kalianyar 10 gg. 4
l. tanah : 98 m2 (8 x 12)
l. bangunan : 192 m2
tingkat : 2 lantai
hadap : utara",Tambora,1,0,0,2200.0,2.0,0
1914,10.0,8.0,735.0,402.0,Rumah,11000000000.0,0,"rumah di daerah pengukiran
jakarta barat
luas tanah 402.5 m2 (11.5x35)
bangunan 3.5 lantai
luas +/- 735 m2",Tambora,1,0,0,2200.0,2.0,0
1915,2.0,5.0,110.0,110.0,Rumah,4000000000.0,0,"dekat kemana-mana...,
dekat ke universitas: tarumanagara, trisakti, ukrida
dekat ke mall: citraland, sentral park, taman anggrek,
dekat ke rumah sakit: grogol, royal taruma, husada
dekat ke pusat perbelanjaan kota: lokasari, glodok, mangga dua",Tambora,1,0,1,2200.0,2.0,0
1916,2.0,5.0,72.0,24.0,Rumah,1600000000.0,0,"gratis furniture (s&k berlaku)


kategori: rumah siap tinggal - cocok untuk usaha dan rumah tinggal
keunggulan:
1. siap huni.
2. lokasi strategis (tepat di pusat kota).
3. jalan besar (truck dan sejenisnya masih muat).
4. tidak dekat pabrik atau tempat usaha yang berpotensi kebakaran dan tidak mengakibatkan polusi udara atau polusi suara.
5. dinding terbuat dari bata merah berkualitas tinggi.
6. pondasi kuat dan kekar.
7. bangunan full cordak.
8. surat dan kelengkapan lainnya legal dan asli.
9. jual/beli tanpa perantara.
10. atap sudah menggunakan genteng 10mm dan tahan api.
11. handle tangga dan balkon sudah stainless steel.


spesifikasi:
luas tanah: 24 m²
ukuran: 3m x 10m
3 lantai full cordak
4 kamar tidur
1 kamar mandi
tangga dan balkon: full stainless steel
posisi bangunan: menghadap barat (284 derajat)
atap: genteng tahan api 10mm
pintu dan jendela: kusen kayu berkualitas tinggi


fasilitas:
1. telepon rumah
2. wi.fi
3. listrik 1300 watt
4. air pdam (pam)
5. bak tampungan air besar
6. water closet
7. kichen set
8. keamanan (hansip)

rute ringkas :

hanya 7 menit ke jalan kh moh mansyur
hanya 5 menit ke jalan pangeran tubagus angke
hanya 10 menit ke stasiun kota
hanya 12 menit ke mall mangga dua
hanya 18 menit ke harco mangga dua
hanya 17 menit ke rs husada

note:
*harga masih bisa nego
*silahkan datang dan lihat langsung (atur janji terlebih dahulu)
*untuk bonus furniture dan kawan kawanmya khusus bagi anda yang tidak nego
*tidak semua furniture di berikan ada beberapa yang tidak seperti tv, lemari dan ac (bisa berubah sewaktu-waktu)
*surat asli dan legal

info lengkap: https://rumahdijual.com/jakarta-barat/9379259-hanya-7-menit-ke-jalan-kh-moh-mansyur.html
follow us: @rumahdijual on twitter - rumahdijual.com on facebook",Tambora,1,0,0,2200.0,2.0,0
1917,3.0,3.0,162.0,64.0,lainnya,2500000000.0,0,"hanya 5 menit ke jalan kh moh mansyur raya

sudah termasuk bathup. kitchen set, wastafel, dll
listrik 7700 watt, ukuran 4x16

12 menit ke monas
9 menit ke gajah mada mall
7 menit ke glodok
10 menit ke stasiun kota
13 menit ke itc mangga dua",Tambora,1,0,0,2200.0,2.0,0
1918,3.0,5.0,110.0,83.0,Rumah,950000000.0,0,"dijual rumah hook murah di kalianyar tambora 1,5lt
bagian depan lebar 4
bagian belakang 6
panjang 15,25
listrik 2 kontak @2200",Tambora,1,0,0,2200.0,2.0,0
1919,9.0,9.0,693.0,266.0,lainnya,6250000000.0,0,"kode 14274(js/ak)

luas tanah 7x38 meter(266 meter),
bangunan 3 lantai,
kamar tidur 8,",Tambora,1,0,0,2200.0,2.0,0
1920,3.0,7.0,90.0,60.0,Rumah,1350000000.0,1,"*dijual rumah lama layak huni di pekojan, tambora, jakarta barat.*
(kode rmrg430b)

lt 60(4x15)m2
lb 90(4x15x1,5)m2
kt 6
km 2
shm
1,5lantai
hadap utara
listrik 2200w
air pam
carport 1mobil
depan jalan akses 1,5mobil
harga 1,35m

more info
roger
brtd
089631302466",Tambora,1,0,0,2200.0,2.0,0
1921,3.0,4.0,200.0,120.0,Rumah,2000000000.0,0,"rumah 2lantai luas 6x20 type 3kt di tambora, jakarta barat

dijual rumah sangat cepat, siap huni
luas tanah : 120 m2
luas bangunan : 200 m2",Tambora,1,0,0,2200.0,2.0,0
1922,6.0,11.0,160.0,72.0,Rumah,2500000000.0,0,"bangunan ini berada di jl. angke jaya 13, tambora, jakarta barat. rumah untuk usaha kost, siap huni, terawat, lingkungan aman, nyaman. bangunan 2,5 lantai dengan 11 kamar tidur, 5 kamar mandi. luas tanah 72 m2 (4 x 18 m) dan luas bangunan 160 m2. lokasi strategis. dekat pasar jembatan dua, rumah bersalin buah hati ibu dan rusun tambora.",Tambora,1,0,0,2200.0,2.0,0
1923,4.0,4.0,132.0,54.0,lainnya,2500000000.0,1,"#r109
lb. 132 m2, lt. 54 m2, 4 kamar tidur, 3 kamar mandi, 3 lantai, shm",Tambora,1,0,0,2200.0,2.0,0
1924,5.0,6.0,400.0,240.0,Rumah,4500000000.0,0,"di jual rumah seken cantik siap huni di jembatan lima jakarta

rumah ini sangat strategis cocok usaha konveksi/home industri maupun di jadika rumah tinggal

specifikasi",Tambora,1,0,0,2200.0,2.0,0
1926,3.0,4.0,156.0,156.0,Rumah,4250000000.0,0,"dijual rumah tinggal

alamat: jalan krendang tengah kel krendang, kec. tambora, jakarta barat

- luas tanah : 156 m2",Tambora,1,0,0,2200.0,1.0,0
1927,5.0,5.0,200.0,125.0,lainnya,5300000000.0,1,"id 101120.8
shm
lt 125
lb 200
4kamar tidur
4kamar mandi
3lantai
pdam + listrik 2200
non furnish, teras, carport, garasi, bebas banjir, akses jalanan luas 2 mobil lebih bisa masuk
price sale : 5.300.000.000",Tambora,1,0,0,2200.0,1.0,0
1928,3.0,4.0,130.0,198.0,Rumah,3500000000.0,0,rumah bersih siap huni.bebas banjir sdh tinggi.,Tambora,1,0,0,2200.0,1.0,0
1929,3.0,2.0,190.0,84.0,Rumah,2250000000.0,1,"dijual cepat rumah di tambora jakarta barat

spesifikasinya :
luas tanah            : 84 m2
luas bangunan      : 190 m2
kamar tidur           : 1
kamar mandi          : 2
jumlah lantai         : 2 lt
carport /garasi        : 1 mobil
 listrik                    : 2200 watt
air                         :  jet pum

sertifikat                : shm       

spesifikasi:

- lokasi di jembatan dua, 100 meter dari pasar jembatan dua

- bisa untuk usaha

- luas tanah 4x21m, 2,5 lantai

- 1 kamar tidur (lt.2), 1 ruang keluarga (lt.1), 2 kamar mandi, dapur, jemuran (lt.3)

- ada garasi mobil (cukup untuk 1 mobil)

- shm (sertifikat hak milik)

- listrik 4400 watt

- pam

lokasi sangat strategis, cocok untuk tempat tinggal maupun usaha:

- 100 m dari pasar jembatan dua

- akses jalan masuk lebar untuk 2 mobil

- 3.9 km dari mal season city

- 2.2 km dari emporium pluit mall dan pluit junction

- 3.7 km dari pluit village

- 4.5 km dari central park mall dan 4.7 km dari mall taman anggrek

harga jual: rp 2.25 m (nego)",Tambora,1,0,1,2200.0,1.0,0
1941,7.0,9.0,200.0,270.0,lainnya,1900000000.0,0,"minat atau mencari  lokasi lain ?

mau titip jual/beli/sewa/investasi all  properti

percayakan properti anda pada kami.",Koja,1,0,0,2200.0,2200.0,0
1942,2.0,3.0,50.0,50.0,Rumah,385000000.0,0,"dijual sebuah rumah minimalis nan asri daerah koja.
nyaman dengan kondisi dan fasilitas sebagai berikut :

kondisi lingkungan nyaman, asri, tenang dan jalan tidak bisa masuk mobil.",Koja,1,0,0,2200.0,2200.0,0
1943,2.0,2.0,60.0,60.0,Rumah,450000000.0,0,"di jual santai rumah daerah jakarta utara deket islamic center
-pondasi batu kali
-udh di cor bisa di tingkat berapa aja
-surat lengkap rumah bebas sengketa
-bebas banjir",Koja,1,0,0,2200.0,2200.0,0
1944,4.0,5.0,150.0,180.0,Rumah,1500000000.0,0,"dekat kantor kelurahan koja
dekat puskesmas koja
dekat sekolah
dekat rumah sakit
dekat apotik
dekat mall koja
dekat mall kelapa gading",Koja,1,0,0,2200.0,1.0,0
1945,2.0,2.0,250.0,250.0,lainnya,3500000000.0,0,"kode :14383 br

luas tanah 10x25 (meter)
untuk kantor domisili 5 tahun",Koja,1,0,0,2200.0,1.0,0
1946,4.0,6.0,120.0,100.0,Rumah,850000000.0,0,"kapan lagi punya rumah 2 lantai luas 120 m2 , harga cuman 850 juta saja wowww . murah sekali untuk area jakarta .
rumah ini harusnya saya jual 1,2 m , tapi karena mendesak sekali keperluannya, akhirnya saya memutuskan jual 850 juta saja. alasannya sederhana yaitu agar cepat terjual . 

kamu bisa cari harga rumah di kota jakarta , 2 lantai harganya berapa ? ya rata rata menurut survey yg saya lakukan di internet , mereka menjualnya diatas 1 m , rata rata di angka 1,5 m - 5 m . tapi kami berani menjual 850 juta saja !.",Koja,1,0,0,2200.0,2.0,0
1947,2.0,2.0,40.0,40.0,Rumah,260000000.0,1,"dijual rumah petak murah di jakarta utara.
surat sudah sertifikat hak milik.
lokasi strategis dekat kelapa gading, rs, bank, indomart/ alfamart, sekolahan dan mall. dekat jalan raya plumpang - semper jakarta utara.",Koja,1,0,0,2200.0,2.0,0
1948,4.0,4.0,200.0,105.0,Rumah,950000000.0,0,"dijual rumah di tugu selatan jakarta utara

lt : 105 m²
lb : 200 m²
kt : 3+2",Koja,1,0,0,2200.0,2.0,0
1949,3.0,5.0,240.0,140.0,Rumah,1950000000.0,1,"dijual rumah 2lt. di komplek nyiur melambai - jakarta utara
spesifikasi:
1. luas tanah : 140 m2 (panjang 20m x 7m lebar)
2. luas bangunan : 240 m2
3. sertifikat : hak milik (shm)
4. bangunan : 2 lantai
5. kamar tidur : 4
6. kamar mandi : 2
7. kondisi : lengkap (furnished)
8. carport : 1 mobil
9. harga jual : 1.950 (nego tipis)
10. info lain:
- jalan akses 2 mobil
- rumah bebas dari banjir",Koja,1,0,0,2200.0,2.0,0
1950,3.0,3.0,50.0,78.0,Rumah,1100000000.0,1,"jual rumah
koja
jakarta utara

lt. : 78 m2
lb : 50m2
dimensi : 6x13
hadap : barat laut
kt : 2
km :2
listrik : 1300watt
air : pdam
sertifikat : shm
row jalan : 2 mobil",Koja,1,0,0,2200.0,2.0,0
1951,3.0,3.0,100.0,144.0,lainnya,2200000000.0,0,"strategis
didepan jalan raya
akses cepat kemana mana
0 km ke pintu tol
4 menit ke pelabuhan tj.priok",Koja,1,0,0,2200.0,2.0,0
1952,4.0,5.0,150.0,260.0,lainnya,1950000000.0,0,"kode :14581 dj

luas tanah 13x20 meter (260 meter)
bangunan 1 lantai
kamar tidur 4",Koja,1,0,0,2200.0,1.0,0
1953,3.0,6.0,168.0,210.0,Rumah,1500000000.0,1,"rumah dijual di koja
jakarta utara
lt 210 / lb 168
kt 5 / km 2
shm / 2 lt
listrik 1300
garasi / carport
buat kantor atau kost an juga cocok
harga 1,5 m nego",Koja,1,0,0,2200.0,1.0,0
1954,18.0,18.0,549.0,183.0,lainnya,4000000000.0,0,"investasi aman dan menguntungkan kos kosan 3 lantai luas 183m² di koja jakarta utara

dijual kos kosan siap huni dikoja jakarta utara
bangunan 3 lantai
luas tanah : 183m",Koja,1,0,0,2200.0,3.0,0
1955,4.0,6.0,90.0,90.0,Rumah,,0,"dijual rumah 2 lantai di jalan kelapa muda 7 blok u no. 20 plumpang jakarta utara
saat ini rumah menjadi kostan aktif penuh penghuni, kost flora
sangat menguntungkan bila anda membeli rumah ini bisa diteruskan menajdi kosan/kontrakan atau rumah tempat tinggal
rumah sangat nyaman karna berada di komplek sekretariat negara jalan muat 2 mobil lingkungan aman satpam 24 jam dan bebas banjir, segala perbaikan jalan ditanggung pemerintah",Koja,1,0,0,2200.0,3.0,0
1956,2.0,4.0,60.0,60.0,Rumah,1100000000.0,0,"di jual rumah tinggal
tugu utara, koja,jakarta utara
lt/lb: 4x15 / 60 - 4x12
kt: 2+1
km: 1+1",Koja,1,0,0,2200.0,3.0,0
1957,3.0,6.0,180.0,200.0,Rumah,1300000000.0,0,"dijual rumah :
1. sangat cocok untuk tempat tinggal atau buat kontrakan.
2. garasi dapat menampung 2 mobil parkir
3. dekat dengan pusat keramaian (islamic center, pasar koja, sekolahan, rs, pusat jajanan dan lainnya)
4. ruangan :",Koja,1,0,0,2200.0,3.0,0
1958,9.0,9.0,500.0,322.0,lainnya,6000000000.0,0,"kode :14769 dj

luas tanah 14x23 meter (322 meter)
bangunan 2 lantai
kamar tidur 8",Koja,1,0,0,2200.0,2.0,0
1959,9.0,9.0,500.0,322.0,lainnya,6000000000.0,0,"kode 14679(dj)

luas tanah 14x23 meter(322 meter),
bangunan 2 lantai,
kamar tidur 8,",Koja,1,0,0,2200.0,2.0,0
1960,4.0,4.0,180.0,235.0,Rumah,2200000000.0,0,"rumah satu lantai dengan pondasi cakar ayam untuk dua lantai,bebas banjir, dekat kantor kecamatan koja,",Koja,1,0,0,2200.0,2.0,0
1961,3.0,5.0,150.0,260.0,Rumah,2500000000.0,1,"dijual rumah koja
jakarta utara
lt 260 m²
lb 150 m²
dimensi 10 x 26 m
kt 4
km 2
air pam
listrik 1300 watt
hadap barat
imb shm
row jalan 3 meter",Koja,1,0,0,2200.0,2.0,0
