,kamar_mandi,kamar,lb,lt,tipe_property,price,sertifikat,deskripsi,lokasi,ada_garasi,pool,taman,electricity,floors_total,gym
1883,2,3,144.0,126.0,Rumah,1700000000,1,"['jual rumah di kelapa gading pegangsaan uk. 7x18m 1,5 tingkat', '3 kt, 2 kmd', 'sertifikat hak milik, hadap selatan', 'harga 1,7 m', 'no sms, pls call only if you serious, tq']",Kelapa Gading,0,0,0,0.0,1.0,0
1884,3,3,150.0,169.0,Rumah,2100000000,1,"['harga menarik rumah sunter jaya luas 169 m2 lokasi strategis dalam komplek 2 lantai jl 2 mobil harga bagus jarang ada.', none, 'kpr bisa di bantu', none, 'semeter hanya 13 jt/m2 nego', none, 'hubungi benny', none, '122 iv rf']",Tanjung Priok,1,0,0,0.0,2.0,0
1885,2,3,108.0,96.0,Rumah,2200000000,1,"['dijual segera rumah di citra garden 2 ext, kalideres, jakarta barat.', none, 'luas tanah : 96 m2 (6 x 16)', 'luas bangunan : 108 m2', 'lantai : 2 lantai', 'hadap : selatan ', 'kamar tidur : 3 kt', 'kamar mandi : 2 km', 'listrik : 2200 watt', none, '- row jalan lebar', none, '- banyak pilihan transportasi umum seperti angkot, transjakarta, ojek online, dll', none, '- banyak fasilitas umum yang bisa dinikmati seperti sekolah, sport club, pos polisi, kantor pos, gedung pertemuan, sekolah, pasar modern & tradisional, klinik, rs, dll', none, '- keamanan 24 jam', none, '- bebas banjir', none, 'harga 2,2 m (nego)']",Kalideres,1,0,1,2200,2.0,0
1886,2,3,120.0,61.0,Rumah,750000000,1,"['harga jual sudah termasuk biaya bangun baru 2 lantai, surat menyurat (shm & pbb), jasa notaris, listrik, air ledeng, pajak pembeli 5%, sudah all in terima beres. ', 'bisa gambar sendiri untuk denah/bentuk rumahnya, kita buatkan sesuai gambar.', 'jalan luas bisa lewat 2 mobil, posisi rumah di dpn pos security. area bebas banjir, dijamin.', 'mau beli 2 slot dengan luas tanah 120m dan luas bangunan 240m juga bisa. ', 'bisa survey lokasi dulu, untuk melihat area sekitar. start pembangunan setelah lebaran.', 'bisa dibantu kpr bank mandiri, dp 50%.']",Duren Sawit,1,0,0,,2.0,0
1887,2,3,0.0,200.0,lainnya,4200000000,1,"['house for sale', none, 'permata buana', none, '(perlu renovasi)', none, 'lt 200m', 'kt 3+1', 'shm', none, 'harga 4.2 m', none, 'informasi & survey ', 'claudia']",Kembangan,1,0,0,0.0,1.0,0
1888,2,3,105.0,78.0,Rumah,950000000,1,"['dijual rumah 2 lantai  dalam komplek siap huni akses 2 mobil ke lokasi di pondok kelapa jakarta timur', none, 'sipesifikasi :', 'bangunan tahun 2017', 'luas bangunan : 105', 'luas tanah : 78', 'kamar tidur : 3', 'kamar mandi : 2', 'lantai : 2', 'garasi : 1 mobil', 'listrik : 1.300 wait', 'sumber air : jetpump', 'lokasi bebas banjir ', 'akses : 2 mobil ', none, 'seling point lokasi :', 'dekat ke jalan raya kalimalang', 'dekat ke toll becakayu', 'dekat ke transmart pondok kelapa', 'dekat ke total buah segar kalimalang', 'dekat fasilitas pendidikan, rumah ibadah', 'dekat spbu, kuliner, kantor perbankan, dll', none, 'surat surat lengkap shm,imb,pbb', none, 'harga : 950 juta (nego tipis)']",Duren Sawit,1,0,0,1300,2.0,0
1889,3,4,250.0,128.0,Rumah,8500000000,1,"['dijual rumah mewah fully furnished owner bub di pondok indah', none, 'luas tanah 128 m2', 'luas bangunan 250 m2                  ', 'shm                                                ', 'listrik 11.000 watt                                  ', '4 kamar tidur                                        ', '3 kamar mandi                                      ', '2 lantai                                                                                                                                     ', 'carpot 3 mobil                                    ', 'shm                                                                                                                  ', 'ruang tamu, ruang makan , ruang keluarga, dapur, taman', 'jual 8,5 m']",Kebayoran Lama,1,0,1,11000,2.0,0
1892,4,4,120.0,53.0,Apartemen,1850000000,1,"['kode listingan :  rj2728at20\t', '( mohon sebutkan kode listing atau capture iklannya)\t', ' ', 'luas tanah                          \t: 53 m² / 4x13', 'luas bangunan\t: 120 m² (3 lantai)', 'kamar tidur                        \t: 3+1', 'kamar mandi                      \t: 3+1', 'sertifikat\t: shm', 'hadap\t: ', ' ', 'jarang ada yang jual dan lokasi langka\t', 'akses tanah dekat dengan pintu masuk dan keluar tol\t', 'sertifikat dan surat lain nya lengkap\t', ' ', 'andre tjhia,  andre tjhia,  andre tjhia \t', '* siap membantu anda *\t', ' ', 'hub. andre tjhia (nego pemilik)']",Grogol Petamburan,0,0,0,0.0,3.0,0
1893,3,3,119.0,90.0,Rumah,701000000,1,"['dijual murah rumah fully furnished, kawasan cikeas bogor.', 'lt/lb 60/120', 'kt/km 3/3', none, 'barang dan properti meliputi:', '3 kasur bed set lengkap,', '1 magic com  m1 water heater.  ', '4 unit ac samsung 1/2 pk. ', 'sofa bed 2. ', 'sofa tamu 2 set. ', 'kulkas 2 unit.', '1 set kitchen set lengkap', 'tv flat 43"" dan 36""  2 unit', 'playstation 4', 'listrik 2.200va. ', 'mesin cuci 1 tabung samsung 15 kg. ', 'indihome 20 mbps', 'cctv 4 kamera', 'mesin kopi 3 mesin', 'kipas angin 3', 'air purrifier 1', 'cooling machine fan 1', 'oven microwave 1 unit', 'telepon rumah 1', 'lemari hias 2', 'lemari baju 3', 'dispenser 3', 'kompor gas 2 unit', 'mesin printer 1', none, '700 juta', none, 'athalla_pro']",Pesanggrahan,0,0,0,2200,2.0,0
1895,3,5,155.0,170.0,lainnya,1500000000,1,"['listrik : 3.500w', 'telepon : 1 line + internet', 'air : jetpump + pam aetra', none, 'lokasi bebas banjir.', none, 'dekat dengan :', '- akses tol (gt jatinegara & gt pedati)', '- rs premier jatinegara', '- statsiun kereta api jatinegara', '- sekolah sd negeri, smp negeri & smu negeri', '- halte trans jakarta']",Cakung,0,0,0,3500,2.0,0
1896,2,3,80.0,110.0,Rumah,1300000000,1,"['graden hous at grand wisata bekasi persembahan dari sinar mas land hadir untuk memenuhi kebutuhan anda akan sebuah hunian berkonsep soho ( small office and home office) dengan tata ruang hijau yang aman dan nyaman di bagian timur grand wisata bekasi. ', none, ' jangan lewatkan promo menarik untuk  return on investment:', none, '•\tbenefit garden hous :', '- rumah 3 lantai.', '- 3 kamar tidur dan 2 kamar mandi.', '- lokasi eksklusif  dekat mall living world, dan rumah sakit eka hospital.', '- berada dekat area komersial grand wisata dan dekat cluster cluster cherry ville, aquatic graden, de oranje dan lemonade garden.', '- dapat disewa lantai 1 dengan harga 60 juta pertahun.', '- bebas banjir.', none, '•\tcara pembayaran yang menarik, yaitu: ', '- cash 1 bulan bisa di cicil menjadi 18 bulan tanpa bunga.', '- kpr dp 10% bisa di cicil 12 bulan. ', '- kpr dp 15% bisa di cicil 15 bulan.', none, 'yuk segera kepoin produk terbaru grand wisata bekasi, jangan sampai kehabisan ', none, 'promo hanya berlaku sampai tanggal 15 november 2020.', none, 'untuk informasi stok unit dan konfirmasi sebelum penjualan, hubungi: ', none, 'indra ', 'marketing inhouse grand wisata']",Kelapa Gading,1,0,1,0.0,3.0,0
1898,5,6,300.0,90.0,Rumah,1895000000,1,"['dijual rumah 3 setengah lantai', 'jl. ancol selatan no. 60 rt.008/ rw 001 (masuk dari jembatan sunter bahari/bongkaran, toko material lancar), kel. sunter agung, kec. tj priok, jak-ut', none, '- ukuran 6 x 15 m', '- 6 kamar tidur', '- 5 kamar mandi', '- dapur, ruang tamu, dan beranda (balkon)', '- bebas banjir', '- tempat parkir motor/ mobil ', none, '*areal gang menuju rumah nyaman dan tenang', '*cocok untuk tempat usaha seperti konveksi maupun rumah tinggal', '*untuk rumah tinggal sangat nyaman, lega, tidak pengap, dan rumah baru dibangun', '*akses sangat mudah, hanya 5 menit menuju kemayoran dan pintu tol kemayoran', none, '- hanya untuk peminat serius -']",Tanjung Priok,1,0,0,0.0,3.0,0
1899,3,4,129.0,123.0,lainnya,2899000000,1,"['cluster premium pondok labu  belakang rs fatmawati, dekat pintu tol cilandak (jorr ) dan pintu tol andara ( desari ).', none, 'hunian mewah dengan 28 unit sisa 10  unit dengan lokasi strategis.dan swimming poll consept untuk tipe tertentu. ', ' ', none, 'spesifikasi :', none, 'lb : 147 m²  s/d 330 m²', 'lt  : 121 m²  s/d 211 m²', none, 'k. tidur    :  3+1 ', 'k. mandi  :  3+1', none, 'jumlah lantai :  2 & 3', none, 'air : jet pump', 'listrik : 5500 watt', 'carport / garasi : 2 / 2', 'orientasi bangunan :  barat, timur, selatan, utara', 'kondisi : unfurnish ', none, 'tahun dibangun : new', 'sertifikat : shm ', none, ' ', 'fasilitas :', none, '1. security 24 jam', '2. one gate system', '3. kolam renang ( khusus type lorikeets )', none, none, 'seeling point:', none, '1. dekat sekolah favorit baik negeri maupun swasta', '2. dekat kampus upn', '3. dekat mal one bell park, mal cinere, transmart cilandak, citos', '4. dekat akses tol desari', '5. dekat swalayan aneka buana', '6. dekat rs fatmawati, rs mayapada, rs cinere, rs prikasih', none, ' ', 'harga promo :  ', 'rp 2,8 milyar -  rp 5,6 milyar', none, 'down payment  ( dp) :', '20% cash & 30% kpr', none, 'booking fee : rp 25jt', none, 'cara bayar : kpr / cash / cash bertahap', none, ' ', 'info lebih lanjut hubungi', none, 'adi']",Cilandak,1,1,0,5500,2.0,0
1900,1,2,34.0,40.0,Rumah,170000000,1,"['rumah cluster dengan kualitas terbaik dan dengan harga termurah di kota depok.', 'sangat cocok untuk tempat tinggal ataupun untuk investasi anda.', none, '#tersedia rumah ready stock dan indent.', '# bisa request 2 lantai.', none, '  # untuk unit indent pembangunan lamanya 3 bulan', '  # untuk unit indent bebas request :', '    - model rumah', '    - desain tata ruang', '    - warna cat', '    - warna dan motif granit', '    - warna dan motif keramik kamar mandi.', none, '#surat - surat :', '  - sertifikat hak milik ( shm )', '  - imb', none, '#sistem pembayaran :', '  - cash keras ( 1x pembayaran )', '  - cash bertahap ( 3x pembayaran )', '  * no kpr bank', '  * no kpr developer', none, '#bonus / free :', '  - ac', '  - kanopi', '  - pagar teralis', '  - biaya notaris', '  - biaya surat - surat.', ' ', '#fasilitas cluster di lengkapi dengan :', '  - pos security depan', '  - pos security belakang', '  - sistem keamanan 24 jam', '  - taman bermain anak - anak', '  - musholla', '  - pintu gerbang + cctv', none, '#point plus ( + ) :', '  - lokasi strategis', '  - jalan lebar 7 m masuk 2 mobil', '  - lingkungan aman dan nyaman', '  - bebas banjir', '  - bebas dari sutet, bebas polusi dan bebas longsor', none, '#lokasi dekat dengan :', '  - mall dtc, mall cinere, dan mall sawangan', '  - pasar - pasar tradisional', '  - masjid kubah emas', '  - sekolah - sekolah negeri dan swasta', '  - kampus - kampus ternama, sdit, tk dan paud', '  - indomaret, alfamidi, alfamart, atm dan spbu', '  - rsud depok dan rs bhakti yuda', '  - puskesmas, apotik dan klinik', '  - dan lain sebagainya.', none, '  * hanya 5 menit ke pintu tol sawangan', '  * hanya 10 menit ke stasiun', '  * hanya 10 menit ke terminal depok', '  * hanya 10 menit ke  itc depok, plaza depok, dan margo city', '  * dan lain - lain.', none, '#spesifikasi :', '- pondasi batu kali + cakar ayam + sloop cor', '- dinding bata herbal dobel dinding ( sni )', '- lantai full granit 60 x 60 cm', '- atap genteng keramik kanmuri', '- rangka atap baja ringan ( sni )', '- plafon gypsum tinggi 4 meter dari lantai', '- pintu panel ( plitur )', '- kusen aluminium', '- listrik token 1300 w', '- closet duduk ( toto ) + shower', '- air sumur bor pantek  mesin jetpump', '- torn air 500 lt', '- dan lain - lain.', none, 'segera survey lokasinya, selagi unit masih ada.', 'hubungi pengiklan...', 'via tlp / wa,,']",Kelapa Gading,1,0,1,130,1.0,0
1901,5,6,450.0,500.0,Rumah,16500000000,1,"['jual rumah gandeng depan belakang , pluit karang indah. posisi strategis , hadap timur dan barat (rumah ngantong )', none, '5 kamar + 1 kamar pembantu', 'harga : 16,5m nego']",Penjaringan,1,0,0,0.0,2.0,0
1902,5,6,650.0,600.0,Rumah,18000000000,1,"['for sale -  cipete cilandak', 'belakang citos', 'rumah mewah classic design', 'lokasi premium jalan lebar', none, 'bangunan 2 lantai', 'halaman depan luas', none, 'spesifikasi ', 'luas tanah 600 m2', 'luas bangunan 650 m2', '4 kamar tidur + 2', '4 kamar mandi + 1', 'carport 4', 'garasi 2 ', 'swimming pool', none, 'akses jalan lebar', 'bangunan 2 lantai', 'layout lapang dan luas', 'spec mewah', 'dekat ke antasari, cipete raya, tol tb simatupang', none, 'harga rp 18 m nego']",Cilandak,1,1,0,0.0,2.0,0
1903,5,7,650.0,425.0,Rumah,23000000000,1,"['dijual rumah bagus jl. kencana permai pondok indah, jakarta selatan', none, 'lokasi bagus, dekat ke bukit golf', 'jalan lebar & tenang.', none, 'spesifikasi:', '- luas tanah : 425 m²', '- luas bangunan : 650 m²', '- 2 lantai', '- kamar tidur : 5 + 2', '- kamar mandi : 4 + 1', '- kolam renang ', '- garasi : 2', '- carport : 2', '- shm + imb', none, 'noted: kondisi tersewa expatriate s/d 15 des 2020', none, 'harga  : rp. 23 m']",Kebayoran Lama,1,1,0,0.0,2.0,0
1904,2,3,115.0,270.0,Rumah,5250000000,1,"['deskripsi dan fasilitas :', '- lt 270 m2', '- lb 115 m2', '- kt 3', '- km 2', '- 1 lantai', '- carport 1', '- listrik 900', '- air pam', '- surat shm', '- idr 5,25 m (nego)', none, none, '* dekat rpsi bintaro', '* dekat fresh market dan marchand', '* dekat pintu toll bintaro', '* dekat hari2, giant dan hero', '* dekat dengan sekolah internasional (global scholl, british school, japanese school)', '* dekat dgn stasiun sudimara dan pondok ranji', none, '*pembelian property diatas dapat dilakukan dengan cash dan kpr (kami dengan senang hati akan membantu proses kpr anda)', none, '*untuk informasi property lain seperti apartemen, kavling/tanah, ruko , ruang usaha/kios, rumah serta untuk agenda kunjungan,', none, 'bapak/ibu dapat hubungi:', 'ade muliana (call/whatsapp)', none, 'century21 prima arcade 2', 'bintaro trade center (btc) blok b1 no 2', 'jl. bintaro utama 9 sektor 7 bintaro jaya', 'tangerang selatan 15224']",Kebayoran Lama,1,0,0,900,1.0,0
1906,2,2,52.0,21.0,Rumah,475000000,1,"['rumah murah', 'johar baru jakarta  pusat', none, none, 'stok unit terbatas hanya  5 unit', ' jalan 2 motor, lokasi aman nyaman untuk hunian.', none, '2,5 lantai full dackcor, ', none, 'shm, imb langsung atas nama pembeli ', ' ', none, 'spesifikasi bangunan :', '- bangunan 2,5 lantai semua unit', '- semua unit dibangun mewah', '- kontruksi bangunan kokoh terjamin dan      bergaransi', '- untuk model unit tata ruang serta warna cat bisa dari pembeli dan nol biaya tambahan', none, 'nb : kontruksi bangunan bisa disesuaikan dengan dana pembeli', 'spesifikasi ', none, 'harga : ', none, '- 475 jt nego sampai jadi', none, 'boking 10 jt ', none, 'kpr - cash / cash bertahap 1 tahun', none, ' (kpr tidak acc bank uang kembali utuh 100%)', none, 'akses mudah kemana-mana (kampus, pasar , rumah sakit dll.)', none, none, 'apabila berminat bisa hubungi saya atau wa', none, 'nego sampai jadi']",Johar Baru,0,0,0,0.0,3.0,0
1908,1,2,34.0,40.0,Rumah,185000000,1,"['rumah murah kualitas nya ga murahan', 'harga 185 jt ', 'cash bertahap 3x bayar', '  cash keras dapat diskon 10 jt', 'tidak di kpr bank.', '-', none, 'lt : 40m', 'lb : 34m', 'kamar tidur : 2', 'kamar mandi : 1', 'ruang tamu', 'dapur', 'garasi', 'teras', 'taman', '-', none, 'spesifikasi : ', 'pondasi batu kali+cakar ayam+sloop cor', 'dinding hebel dobel dinding', 'closed duduk', 'listrik token 1300', 'atap genteng', 'plafond gypsum', 'lantai full granit', 'pintu panel', 'kusen aluminium', 'air sumur bor pantek jetpump', '-', 'lokasi bebas banjir , bebas polusi , bebas longsor , bebas dari sutet.', none, 'lingkungan aman , udara sejuk ', '-', 'lokasi disawangan kota depok', '5 menit ke stasiun', '  5 menit ke tol sawangan', 'dekat mall dtc , mall cinere , mall sawangan , mcd , kubah mas , dll', none, 'dekat sekolahan swasta-negri , kampus ternama , sdit , tk , paud , sekolah alam , dll', none, 'dekat rsud depok , rs bhakti yuda , puskesmas , apotik , bidan , klinik , dll', none, 'dekat pasar tradisional , swalayan , indomart , alfamidi , atm center , spbu , dll', none, '10 menit ke terminal depok , itc depok , plaza depok , margo city , kampus bsi , kampus ui , dll.', none, 'yuk survey lokasi nya', 'tlpn / wa.', '-']",Cakung,1,0,1,130,1.0,0
1909,3,5,201.0,900.0,Rumah,5999090000,1,"['lokasi strategis', 'lingkungan aman dan nyaman', 'dataran tinggi', 'bebas banjir', 'akses 2 mobil', none, '- termasuk sebagian perabotan, siap huni: full kitchen set, tempat cuci, tempat jemuran, pompa air, water toren.', '- daya listrik 5.500 pra bayar', '- 5 unit ac dan 1 water heater', '- rumah asri terawat layak huni.', '- renovasi terakhir tahun 2013 : install ulang instalasi listrik, cat dinding, cat kusen pintu, pagar & gerbang baru, tutup carport baru, talang air baru', '- car port utk 2 mobil + garasi untuk 2 mobil , jadi total bisa 4 mobil.', '- air sumur', '- atap tinggi dengan jalusi tinggi, rumah sangat adem tidak perlu ac', '- ruang teras untuk duduk keluarga diluar (open terrace) yang dilindungi kawat nyamuk ', '- ruang service dengan dapur besar (bekas usaha catering).', '- lingkungan nyaman dan aman (ada pos jaga didepan rumah utk hansip)', '- akses bebas macet. ada jalan alternative dari puri cinere. tidak melewati jl. cinere raya (depan cinere mall)', '- akses tol desari', '- dekat dengan rs puri cinere dan mall cinere', none, 'informasi dan konsultasi', 'via telpon wa untuk fast respon', none, 'minat survey dan booking segera..', 'cash atau kpr', 'kpr kami bantu sampai akad', none, '#jakarta selatan (jaksel) cilandak, jagakarsa, kebayoran baru, kebayoran lama, mampang prapatan, pancoran, pasar minggu, pesanggrahan, setiabudi, tebet']",Cilandak,1,0,0,5500,2.0,0
1910,1,2,60.0,65.0,Rumah,1500000000,1,"['h. saidi cipete – rumah murah – jalan 2 mobil – tanah persegi - 3 mnt ke mrt ', none, 'dijual rumah mungil di jl h saidi cipete ', '800 meter ke jl rs fatmawati ', '900 meter ke jl. p antasari ', '3 menit ke stasiun mrt hj nawi ', '6 menit ke kemang village mall ', 'strategis dekat dengan : alfamart, informa, itc fatmawati, lottemart, rsud kebayoran baru, bambino preschool, sekolah pl, sekolah cendrawasih , bca, b mandiri, bni, btn, kuliner, dll ', 'jalan depan rumah 2 mobil ', 'posisi rumah dekat masjid', 'bentuk tanah persegi ', 'bebas banjir ', none, none, 'luas tanah 65m2', 'luas bangunan 60m2', '1 lantai ', 'lebar depan 3.1 m', 'panjang 20,9 m', none, 'kamar tidur 2 ', 'kamar mandi 1', 'ruang tamu', 'dapur ', 'teras depan ', 'carport + canopy 1 mobil ', none, none, 'shm ', none, none, 'harga rp.1.5m (nego)', 'harga per m2 sekitar rp. 23 juta an']",Cilandak,1,0,0,0.0,1.0,0
1911,2,3,60.0,60.0,lainnya,678000000,1,"['rimah baru 2 lantai, di panorama sepatan, murah bagus dekat bandara']",Kebon Jeruk,1,0,0,0.0,2.0,0
1912,2,3,80.0,56.0,Rumah,1150000000,1,"['rumah gunung sahari', none, 'lokasi strategis, ga jauh dari pasar.', none, 'dekat jalan raya.', none, 'luas tanah 3.5x16 (56m2)', none, '2 lantai', none, '3+1 kt', none, '2km', none, 'shm', none, 'imb', none, '4400 kva', none, '4ac', none, 'lantai dasar ada kamar, ruang tamu/keluarga, dapur, meja makan, kamar pembantu, tempat jemur/mesin cuci.', none, 'lantai atas: kamar 2, kamar mandi', none, 'harga jual rp 1.15m nego', none, 'siapa cepat, ia dapat!', none, 'hubungi:', none, 'anita raywhite kemayoran']",Sawah Besar,0,0,0,0.0,2.0,0
1913,4,4,133.0,90.0,Apartemen,2100000000,1,"['kode listingan : rj2947at20\t', '( mohon sebutkan kode listing atau capture iklannya)\t', ' ', 'luas tanah                          \t: 90 m² / 6x15', 'luas bangunan\t: 133 m² (2 lantai)', 'kamar tidur                        \t: 3+1', 'kamar mandi                      \t: 3+1', 'sertifikat\t: shm', 'hadap\t: ', ' ', 'jarang ada yang jual dan lokasi langka\t', 'akses tanah dekat dengan pintu masuk dan keluar tol\t', 'sertifikat dan surat lain nya lengkap\t', ' ', 'andre tjhia,  andre tjhia,  andre tjhia \t', '* siap membantu anda *\t', ' ', 'hub. andre tjhia (nego pemilik)']",Kebon Jeruk,0,0,0,0.0,2.0,0
1914,3,6,200.0,180.0,Rumah,4000000000,1,"['dijual cepat', 'rumah 2 lantai siap huni di pulo asem rawangun jakarta timur', none, 'hunian aman nyaman dan asri', none, 'luas tanah 180', 'bangunan 200', 'kamar tidur 5+1', 'kamar mandi 3+1', 'pln 2200', 'pam', 'shm', none, 'row jalan 2 mobil', 'dekat ke balap sepeda', 'dekat ke moll arion', 'dekat ke pulo gadung', none, 'bisa di bantu proses kpr musah cepat dan sampai tuntas', none, 'hub. susi erasky harapan indah']",Pulo Gadung,1,0,0,0.0,2.0,0
1916,3,3,180.0,154.0,Rumah,2850000000,1,"['*di jual rumah 2 lt baru & bagus*', '*komplek hankam, almubarokh*', '*joglo, jakarta barat*', none, 'shm', 'lt 154 m2 (7 m x 22 m)', 'lb 180 m2', 'kt 3 + 1', 'km 3+ 1', 'carport 1 mobil', 'listrik 2,200 w', 'air satelit jet pump', 'harga rp 2,85 m nego', none, '*lokasi :*', 'dekat tol joglo, ke puri indah, kav dki, ciledug, taman alfa,']",Kembangan,1,0,1,2200,2.0,0
1917,6,8,770.0,922.0,Rumah,18000000000,1,"['*lokasi sangat strategis, dekat dengan :', '- pusat perkantoran arkadia', '- jalan tb. simatupang', '- toll jorr simatupang', none, '*akses 2 mobil.', '*rumah tinggal dengan garasi yang sangat luas muat 18 mobil', '*tanah luas didalam (model kantung), sangat privacy', '*legalitas : shm, imb dan pbb']",Pasar Minggu,1,0,0,0.0,2.0,0
1920,2,2,40.0,60.0,Rumah,500000000,1,"['millennium city telah meluncurkan cluster terbarunya, cluster dalton, perumahan dengan kualitas premium dan desain yang mewah.', none, 'cuma dengan booking fee hari ini, anda bisa langsung pilih unitnya hari ini juga. salah satu keunggulan cluster dalton adalah lokasinya yang sangat strategis tepat berada di jantung kota mandiri millennium city seluas 1388 hektar.', none, 'yuk hubungi marketing gallery kami sekarang dan dapatkan informasi selengkapnya dan tinggalkan nomer whatshapp anda.', '(df)']",Kebon Jeruk,1,0,0,0.0,2.0,0
1922,5,5,314.0,273.0,Rumah,6800000000,1,"['cluster exclusive 3 lantai di pejaten barat dekat dengan sekolah gonzaga ', none, 'spesifikasi :', 'lt : 273m | lb : 314m', 'kt : 4+1 | lb : 4+1', 'garasi : 3 mobil carport : 1 mobil ', 'taman depan dan taman belakang', 'dapur bersih dan dapur kotor ', 'listrik : 4400watt', ' ', 'fasilitas rumah :', ""one gate system' "", 'security 24 jam ', 'hadap selatan ', none, 'selling point :', 'dekat mall penville ', 'dekat dengan sekolah gonzaga', 'dekat dengan akses tol ', 'dekat dengan kemang village ', none, 'harga : 6,8m nego ', 'shm - imb lengkap', none, 'please contact our admin for inquries : ', 'jasmine']",Mampang Prapatan,1,0,1,4400,3.0,0
1923,4,6,310.0,463.0,Rumah,13500000000,1,"['dijual rumah cipete cilandak jakarta selatan ', none, 'spesifikasi :', '- luas tanah 463 m2', '- luas bangunan 310 m2', '- 5 kamar tidur', '- 3 kamar mandi', '- 1 kt pembantu', '- 1 kt pembantu', '- garasi 2 mobil', '- carport 2 mobil', '- listrik 13.000 watt', none, 'selling point :', '- lokasi sangat strategis dan tenang', '- sangat dekat ke arah kemang', '- terletak di pinggir jalan antara arah fatmawati dan antasari', '- dekat dengan pintu toll tb. simatupang', '- jalan depan rumah sangat lebar dan tidak macet', '- banyak cafe & resto di area sekitar', '- sangat cocok di jadikan kantor atau tempat tinggal', '- posisi rumah di dalam area perumahan cipete', none, 'harga : rp. 13.5 m nego']",Kebayoran Baru,1,0,0,13000,2.0,0
1924,2,4,105.0,132.0,Rumah,2500000000,1,"['jual rumah di sunter agung', 'uk. 8x17m, 1 lantai', '4 kmr tidur, 2 kmr mandi', 'sertifikat hak milik, hadap utara', 'harga 2,5 m', 'no sms, pls call only if you serious']",Tanjung Priok,0,0,0,0.0,1.0,0
1925,1,3,160.0,96.0,Rumah,850000000,1,"['di jual rumah hunian 2 lantai, shm,  di cijantung pasar rebo jaktim. ', none, '- luas tanah 96 meter', '- luas bangunan 160 meter.', '- 3 kamar tidur', '- 1 kamar mandi ', '- dapur', '- ruang tamu', '- carport 1 mobil ', '- legalitas : shm ', '- bebas banjir ', none, '( harga 850 jt nego) ', none, 'strategis 5 menit ke jalan raya bogor, ', '√ 5 menit ke pasar rebo', '√ 5 menit ke mall cijantung ', '√ 10 menit ke terminal kp rambutan dll..']",Makasar,1,0,0,0.0,2.0,0
1926,4,6,330.0,230.0,Rumah,6350000000,1,"['minat atau mencari  lokasi lain ?', none, 'mau titip jual/beli/sewa/investasi all  properti', none, 'percayakan properti anda pada kami.', none, 'hub  :  liezar', 'asia one property harapan indah', none, 'jarang ada. rumah siap huni, rapih', 'unit langka, dijual rumah di lebak bulus 3 townhouse casa 23 jakarta selatan', none, 'luas tanah:  230 m2', 'luas bangunan: 330 m2', 'dimensi: 10 x 20 mrr', 'jumlah lantai: 3', 'hadap: timur', 'jumlah kamar tidur: 4', 'jumlah kamar tidur pembantu: 2', 'jumlah kamar mandi: 3', 'zes', 'jumlah kamar mandi pembantu: 1', 'garasi: 2', 'carport: 2', 'listrik: 5,500 watt', 'air: tanah', 'telepon: ada', 'bangunan th 2014/2015', 'sertifikat hak milik ', none, 'harga rp 6,350,000,000 negotiable ', none, '#liezarcariproperti, #cariproperti, #asiaoneproperty, #asiaonepropertyharapanindah,  #agentasiaoneproperty,  #agentproperty, #jualrumahlebakbulus, #dijualrumahdilebakbulus, #rumahdijualdilebakbulus, #jualbelisewarumahjakarta, #jualbelisewarumahbekasi, #jualbelisewarumahharapanindah,  #agentindonesia, #rumahbaru, #rumahminimalis,  #rumahmurah, #rumahasri, #jualrumahjakarta, #jualrumahharapanindah, #rumahbagus, #rumah2lantai, #tanahdijual, #rukodijual, #gudangdijual, #bebasbanjir,']",Cilandak,1,0,0,5500,3.0,0
1927,1,2,50.0,70.0,Rumah,1200000000,1,"['jual rumah siap huni di sunter jaya', 'uk. 6,4x11m 1 tingkat', '2 kt,1 kmd', 'sertifikat hak milik, hadap barat, jalan lebar', 'harga 1,2 m', 'no sms, pls call only if you serious, tq']",Tanjung Priok,0,0,0,0.0,1.0,0
1929,3,4,265.0,150.0,Rumah,2100000000,1,"['dijual rumah tinggal 2 lantai di perum green garden jakarta utara (harga nego), pbb gratis, biaya bulanan perumahan amat sangat terjangkau, 10 menit ke aeon mall dan dekat akses ke tol tg priok/kota, dekat ke klp gading']",Cilincing,1,0,1,0.0,,0
1930,3,3,327.0,211.0,Rumah,8500000000,1,"['dijual rumah mewah modern minimalis cipete jakarta selatan', none, 'alamat :', 'cipete, jakarta selatan', none, 'spesifikasi :', '- luas tanah 211 m2', '- luas bangunan 327 m2', '- 3 kamar tidur', '- 3 kamar mandi', '- 2 lantai', '- swimming pool', '- listrik 16.500 watt', '- garasi 1 mobil', '- carport 2 mobil', '- total 3 mobil', '- sertifikat (shm)', '- security 24 jam', none, 'fasilitas :', '- internet, swimming pool, ac, kompor + oven', '- lemari pakaian setiap kamar', none, 'harga : rp. 8,5 m nego sampai jadi']",Kebayoran Baru,1,1,0,16500,2.0,0
