,kamar_mandi,kamar_tidur,luas_bangunan,luas_tanah,harga,kecamatan,garasi,kolam_renang,taman,gym,listrik,jumlah_lantai
314,8,11,724.0,1394.0,65000000000.0,Kebayoran Lama,True,False,False,False,4400.0,2
315,5,5,288.0,232.0,6600000000.0,Pasar Minggu,True,False,False,False,4400.0,3
316,8,8,400.0,464.0,15000000000.0,Mampang Prapatan,True,False,False,False,4400.0,2
317,4,6,250.0,100.0,6500000000.0,Mampang Prapatan,True,False,False,False,4400.0,3
318,6,6,350.0,235.0,7000000000.0,Cilandak,True,True,False,False,4400.0,2
319,6,9,250.0,121.0,6000000000.0,Tebet,True,False,False,False,4400.0,3
320,3,6,100.0,54.0,1350000000.0,Jagakarsa,True,False,False,False,4400.0,2
321,5,6,700.0,2200.0,37500000000.0,Cilandak,True,True,False,False,4400.0,3
322,4,5,227.0,151.0,6200000000.0,Pasar Minggu,True,False,False,False,4400.0,3
323,4,6,154.0,131.0,3950000000.0,Pancoran,True,False,False,False,4400.0,3
324,4,5,180.0,160.0,5900000000.0,Kebayoran Lama,True,False,False,False,4400.0,3
325,6,5,300.0,340.0,12500000000.0,Kebayoran Lama,True,False,False,False,4400.0,2
326,4,4,2299.0,2299.0,35000000000.0,Cilandak,True,False,False,False,4400.0,2
327,7,9,240.0,138.0,3800000000.0,Jagakarsa,True,True,False,False,4400.0,3
328,5,6,100.0,84.0,2500000000.0,Cilandak,True,False,True,False,4400.0,2
329,5,7,998.0,430.0,29500000000.0,Kebayoran Lama,True,True,True,False,4400.0,2
330,4,5,180.0,150.0,3800000000.0,Pasar Minggu,True,True,True,False,4400.0,3
331,3,4,120.0,146.0,1250000000.0,Jagakarsa,True,False,True,False,4400.0,2
332,4,5,165.0,160.0,1600000000.0,Jagakarsa,True,False,False,False,4400.0,1
333,3,5,250.0,100.0,6500000000.0,Mampang Prapatan,True,False,False,False,4400.0,3
334,4,5,255.0,310.0,6500000000.0,Cilandak,True,False,False,False,4400.0,1
335,6,5,160.0,116.0,2700000000.0,Cilandak,True,False,False,False,4400.0,2
336,5,6,500.0,876.0,16000000000.0,Mampang Prapatan,True,True,False,False,4400.0,2
337,3,5,320.0,940.0,15000000000.0,Mampang Prapatan,True,False,False,False,4400.0,2
338,5,5,900.0,815.0,15000000000.0,Mampang Prapatan,True,False,False,False,4400.0,2
339,7,7,1000.0,620.0,59000000000.0,Kebayoran Lama,True,True,False,False,4400.0,2
340,3,5,72.0,72.0,1900000000.0,Cilandak,True,False,False,False,4400.0,2
341,4,6,250.0,360.0,22500000000.0,Kebayoran Baru,True,False,False,False,4400.0,2
342,4,8,156.0,250.0,2200000000.0,Jagakarsa,True,False,False,False,3500.0,2
343,6,9,325.0,643.0,11000000000.0,Tebet,True,False,False,False,4400.0,2
344,5,6,150.0,106.0,1550000000.0,Jagakarsa,True,False,False,False,2200.0,2
345,4,5,120.0,96.0,1400000000.0,Jagakarsa,True,False,False,False,2200.0,2
346,4,4,250.0,213.0,10000000000.0,Kebayoran Lama,True,False,False,False,2200.0,2
347,6,6,800.0,965.0,53000000000.0,Kebayoran Lama,True,False,False,False,2200.0,2
348,5,6,300.0,301.0,12000000000.0,Cilandak,True,False,False,False,2200.0,2
349,5,7,155.0,104.0,1750000000.0,Jagakarsa,True,False,False,False,2200.0,2
350,4,4,160.0,120.0,2300000000.0,Cilandak,True,False,False,False,2200.0,3
351,5,7,600.0,1185.0,13500000000.0,Pancoran,True,False,True,False,2200.0,1
352,6,12,400.0,691.0,15000000000.0,Setiabudi,True,False,False,False,13200.0,1
353,4,5,255.0,155.0,3980000000.0,Cilandak,True,False,False,False,2200.0,2
354,4,6,200.0,156.0,2900000000.0,Pasar Minggu,True,False,False,False,2200.0,2
355,4,5,300.0,721.0,12000000000.0,Cilandak,True,False,True,False,2200.0,1
356,5,6,350.0,188.0,7700000000.0,Cilandak,True,False,False,False,2200.0,2
357,5,10,500.0,997.0,20500000000.0,Pasar Minggu,True,True,True,False,10600.0,1
358,4,5,328.0,325.0,9700000000.0,Pasar Minggu,True,True,False,True,10600.0,2
359,3,5,200.0,235.0,3000000000.0,Jagakarsa,True,False,False,False,10600.0,1
360,7,9,1200.0,1027.0,59000000000.0,Kebayoran Lama,True,True,True,False,10600.0,4
361,7,8,400.0,211.0,15000000000.0,Kebayoran Lama,True,False,False,False,10600.0,3
362,9,10,700.0,512.0,16500000000.0,Kebayoran Lama,True,True,False,False,10600.0,2
363,5,7,88.0,22.0,2100000000.0,Pancoran,True,False,False,False,10600.0,3
364,5,7,100.0,65.0,1399000000.0,Cilandak,True,False,True,False,10600.0,2
365,5,7,70.0,60.0,1695000000.0,Cilandak,True,True,True,False,10600.0,4
366,6,6,600.0,1000.0,15000000000.0,Jagakarsa,True,False,False,False,10600.0,2
367,7,7,700.0,647.0,55000000000.0,Kebayoran Baru,True,True,False,False,10600.0,2
368,4,5,130.0,112.0,1350000000.0,Jagakarsa,True,False,False,False,10600.0,2
369,4,5,255.0,107.0,5540000000.0,Kebayoran Baru,True,False,False,False,10600.0,2
370,5,9,350.0,483.0,22000000000.0,Kebayoran Baru,True,False,False,False,10600.0,2
371,10,11,1200.0,483.0,47000000000.0,Kebayoran Lama,True,True,True,False,10600.0,2
372,8,11,700.0,1200.0,39000000000.0,Cilandak,True,True,False,False,10600.0,2
373,4,6,135.0,120.0,2700000000.0,Jagakarsa,True,False,True,False,10600.0,2
374,4,6,110.0,96.0,1600000000.0,Jagakarsa,True,False,True,False,10600.0,2
375,11,12,1200.0,2156.0,40000000000.0,Cilandak,True,False,True,False,10600.0,3
376,4,8,700.0,312.0,28000000000.0,Tebet,True,False,False,False,10600.0,2
377,5,7,450.0,580.0,14900000000.0,Kebayoran Lama,True,False,True,False,10600.0,2
378,5,5,250.0,290.0,4650000000.0,Pesanggrahan,True,False,False,False,10600.0,2
379,7,7,350.0,156.0,5500000000.0,Setiabudi,True,False,False,False,10600.0,3
380,4,4,215.0,102.0,4925000000.0,Pancoran,True,False,False,False,10600.0,2
381,3,4,110.0,83.0,1950000000.0,Pasar Minggu,True,False,False,False,10600.0,2
382,5,7,1000.0,1070.0,40000000000.0,Cilandak,True,True,False,False,10600.0,2
383,6,7,400.0,384.0,7000000000.0,Cilandak,True,True,False,False,10600.0,2
384,7,6,1400.0,485.0,46000000000.0,Kebayoran Lama,True,True,False,False,10600.0,3
385,7,8,1200.0,1500.0,58000000000.0,Mampang Prapatan,True,True,True,False,10600.0,3
386,5,6,275.0,150.0,5900000000.0,Tebet,True,False,False,False,10600.0,3
387,4,4,700.0,792.0,47000000000.0,Kebayoran Baru,True,False,True,False,10600.0,2
388,4,4,633.0,466.0,42000000000.0,Kebayoran Baru,True,False,True,False,10600.0,2
389,4,7,80.0,118.0,2300000000.0,Cilandak,True,False,False,False,10600.0,1
390,6,4,350.0,440.0,10650000000.0,Cilandak,True,True,True,False,10600.0,2
391,12,8,850.0,475.0,15000000000.0,Tebet,True,False,False,False,10600.0,2
392,7,7,636.0,938.0,47500000000.0,Kebayoran Lama,True,True,False,False,10600.0,2
393,9,8,1200.0,483.0,47000000000.0,Kebayoran Lama,True,False,False,False,10600.0,2
394,5,8,300.0,250.0,11000000000.0,Kebayoran Lama,True,False,True,False,10600.0,2
395,5,6,480.0,545.0,39000000000.0,Kebayoran Baru,True,False,False,False,10600.0,2
396,5,8,180.0,170.0,2350000000.0,Pancoran,True,False,False,False,10600.0,2
397,7,10,1000.0,716.0,50000000000.0,Kebayoran Lama,True,True,False,False,10600.0,2
398,6,11,460.0,340.0,12000000000.0,Mampang Prapatan,True,False,False,False,10600.0,2
399,4,4,150.0,104.0,1750000000.0,Jagakarsa,True,False,False,False,10600.0,2
400,7,7,700.0,465.0,11500000000.0,Pasar Minggu,True,True,False,False,10600.0,2
401,3,5,150.0,150.0,3000000000.0,Cilandak,True,False,False,False,10600.0,2
402,4,4,800.0,2600.0,65000000000.0,Cilandak,True,False,False,False,10600.0,2
403,9,9,900.0,1034.0,35000000000.0,Pasar Minggu,True,True,True,False,10600.0,2
404,4,6,210.0,105.0,7500000000.0,Kebayoran Baru,True,False,False,False,10600.0,2
405,4,6,425.0,225.0,8500000000.0,Mampang Prapatan,True,False,False,False,10600.0,2
406,6,9,350.0,449.0,13750000000.0,Mampang Prapatan,True,True,False,False,10600.0,2
407,6,9,610.0,1163.0,50000000000.0,Kebayoran Lama,True,False,False,False,10600.0,2
408,5,7,650.0,1198.0,48000000000.0,Cilandak,True,True,False,False,10600.0,2
409,4,7,195.0,212.0,6250000000.0,Kebayoran Baru,True,False,False,False,10600.0,2
410,2,5,55.0,41.0,600000000.0,Pasar Minggu,True,False,False,False,10600.0,1
411,6,5,400.0,256.0,5000000000.0,Cilandak,True,False,True,False,10600.0,2
412,5,5,147.0,121.0,3000000000.0,Cilandak,True,True,False,False,10600.0,2
413,3,3,36.0,23.0,575000000.0,Tebet,True,False,True,False,10600.0,2
414,4,5,140.0,160.0,3800000000.0,Cilandak,True,False,False,False,10600.0,2
415,5,4,800.0,626.0,38000000000.0,Kebayoran Baru,True,False,True,False,10600.0,2
416,5,7,400.0,1425.0,19000000000.0,Pasar Minggu,True,True,False,False,10600.0,2
417,5,9,550.0,337.0,7900000000.0,Pasar Minggu,True,False,False,False,10600.0,2
418,6,6,520.0,400.0,8800000000.0,Pancoran,True,False,True,False,10000.0,2
419,5,5,600.0,240.0,18500000000.0,Kebayoran Lama,True,True,False,False,10600.0,3
420,5,5,220.0,113.0,4600000000.0,Cilandak,True,True,False,False,10600.0,2
421,9,8,600.0,477.0,11000000000.0,Pasar Minggu,True,True,False,False,10600.0,2
422,6,6,160.0,116.0,2300000000.0,Cilandak,True,False,False,False,10600.0,2
423,4,4,160.0,114.0,2400000000.0,Cilandak,True,False,False,False,10600.0,2
424,3,4,78.0,45.0,900000000.0,Pasar Minggu,True,False,False,False,10600.0,2
425,6,5,550.0,440.0,9500000000.0,Pancoran,True,True,False,False,10600.0,2
426,3,5,163.0,143.0,4500000000.0,Kebayoran Lama,True,False,True,False,10600.0,1
427,4,6,2354.0,500.0,24700000000.0,Jagakarsa,True,True,False,False,10600.0,2
428,3,4,45.0,52.0,998000000.0,Jagakarsa,True,False,False,False,10600.0,2
429,4,5,200.0,130.0,3600000000.0,Kebayoran Lama,True,False,False,False,10600.0,2
430,5,6,700.0,2200.0,42000000000.0,Cilandak,True,True,True,False,10600.0,2
431,5,6,607.0,710.0,2200000000.0,Cilandak,True,True,False,False,10600.0,2
432,5,7,700.0,495.0,6500000000.0,Pesanggrahan,True,True,True,False,10600.0,3
433,4,4,72.0,74.0,1250000000.0,Pesanggrahan,True,False,False,False,10600.0,2
434,5,6,240.0,131.0,2600000000.0,Cilandak,True,False,True,False,10600.0,2
435,4,5,275.0,160.0,5000000000.0,Tebet,True,False,False,False,10600.0,2
436,5,4,160.0,104.0,1550000000.0,Pasar Minggu,True,False,False,False,10600.0,2
437,3,4,100.0,58.0,950000000.0,Jagakarsa,True,False,False,False,10600.0,2
438,4,4,100.0,58.0,900000000.0,Jagakarsa,True,False,False,False,10600.0,2
439,3,5,144.0,220.0,2000000000.0,Pesanggrahan,True,False,True,False,10600.0,1
440,5,6,225.0,128.0,3500000000.0,Cilandak,True,True,True,False,10600.0,3
441,4,5,330.0,420.0,15500000000.0,Pasar Minggu,True,True,False,True,10600.0,2
442,7,6,1750.0,1150.0,85000000000.0,Kebayoran Lama,True,True,True,True,10600.0,2
443,6,5,170.0,112.0,3400000000.0,Tebet,True,False,True,False,10600.0,2
444,4,4,165.0,121.0,1600000000.0,Jagakarsa,True,False,True,False,2200.0,2
445,4,5,120.0,99.0,1250000000.0,Jagakarsa,True,False,False,False,2200.0,2
446,4,4,110.0,88.0,1990000000.0,Pasar Minggu,True,False,False,False,2200.0,2
447,5,6,640.0,500.0,13500000000.0,Kebayoran Baru,True,True,False,False,3500.0,2
448,3,5,72.0,78.0,1200000000.0,Cilandak,True,False,True,False,3500.0,1
449,3,5,80.0,48.0,960000000.0,Jagakarsa,True,False,False,False,3500.0,2
450,4,5,90.0,120.0,950000000.0,Jagakarsa,True,False,False,False,3500.0,1
451,2,4,36.0,72.0,659000000.0,Jagakarsa,True,True,False,False,3500.0,1
452,5,7,480.0,255.0,6500000000.0,Pasar Minggu,True,False,False,False,3500.0,2
453,5,7,410.0,450.0,12500000000.0,Kebayoran Lama,True,False,True,False,3500.0,2
454,5,7,150.0,104.0,1750000000.0,Jagakarsa,True,False,False,False,3500.0,2
455,7,12,1200.0,3000.0,45000000000.0,Pesanggrahan,True,False,False,False,3500.0,2
456,3,4,55.0,62.0,750000000.0,Jagakarsa,True,False,False,False,3500.0,1
457,4,5,160.0,105.0,2300000000.0,Pasar Minggu,True,False,True,False,3500.0,2
458,3,4,190.0,160.0,3200000000.0,Cilandak,True,False,False,False,3500.0,2
459,4,5,125.0,95.0,1350000000.0,Jagakarsa,True,False,False,False,3500.0,2
460,7,7,200.0,400.0,3000000000.0,Jagakarsa,True,False,False,False,3500.0,1
461,4,5,200.0,140.0,8500000000.0,Kebayoran Lama,True,False,True,False,3500.0,2
462,3,4,100.0,67.0,1495000000.0,Pasar Minggu,True,False,True,False,3500.0,2
463,6,6,250.0,110.0,2990000000.0,Pasar Minggu,True,True,True,False,3500.0,3
464,4,4,110.0,65.0,1100000000.0,Jagakarsa,True,False,True,False,3500.0,3
465,5,7,190.0,202.0,1975000000.0,Jagakarsa,True,False,False,False,3500.0,3
466,3,5,171.0,171.0,3500000000.0,Tebet,True,False,False,False,3500.0,1
467,5,6,220.0,131.0,1695000000.0,Jagakarsa,True,False,False,False,2200.0,2
468,3,5,280.0,128.0,5000000000.0,Pancoran,True,False,False,False,3500.0,2
469,4,5,200.0,154.0,2550000000.0,Kebayoran Lama,True,True,False,False,3500.0,4
470,6,6,450.0,225.0,13500000000.0,Kebayoran Lama,True,True,False,False,3500.0,2
471,4,5,104.0,52.0,950000000.0,Jagakarsa,True,False,False,False,3500.0,2
472,4,5,125.0,137.0,3000000000.0,Cilandak,True,False,False,False,3500.0,2
473,9,7,450.0,518.0,17500000000.0,Kebayoran Baru,True,True,True,False,3500.0,1
474,5,5,240.0,129.0,6700000000.0,Kebayoran Baru,True,False,True,False,3500.0,2
475,5,5,350.0,340.0,16000000000.0,Kebayoran Lama,True,False,False,False,3500.0,2
476,3,4,150.0,80.0,1100000000.0,Jagakarsa,True,False,False,False,3500.0,2
477,3,7,300.0,432.0,14500000000.0,Kebayoran Lama,True,True,True,False,3500.0,2
478,3,4,100.0,80.0,1650000000.0,Cilandak,True,False,False,False,3500.0,2
479,5,5,128.0,98.0,3800000000.0,Tebet,True,False,True,False,3500.0,2
480,3,4,150.0,73.0,2300000000.0,Pasar Minggu,True,False,False,False,3500.0,2
481,4,5,800.0,377.0,16000000000.0,Kebayoran Lama,True,False,False,False,3500.0,2
482,6,7,220.0,223.0,1500000000.0,Pesanggrahan,True,False,False,False,3500.0,3
483,5,6,180.0,127.0,4300000000.0,Tebet,True,False,False,False,3500.0,3
484,6,7,250.0,198.0,6500000000.0,Cilandak,True,True,False,False,3500.0,3
485,4,6,175.0,114.0,1650000000.0,Pasar Minggu,True,False,True,False,3500.0,3
486,5,8,300.0,154.0,4970000000.0,Tebet,True,True,False,False,3500.0,3
487,3,5,180.0,120.0,2800000000.0,Jagakarsa,True,True,False,False,3500.0,2
488,4,5,290.0,198.0,6800000000.0,Mampang Prapatan,True,False,False,False,3500.0,2
489,5,6,305.0,304.0,16000000000.0,Kebayoran Lama,True,True,False,False,11000.0,2
490,5,5,500.0,603.0,19500000000.0,Kebayoran Lama,True,True,False,False,3500.0,2
491,5,5,190.0,163.0,3900000000.0,Pasar Minggu,True,False,True,False,3500.0,2
492,4,5,115.0,105.0,1450000000.0,Cilandak,True,False,False,False,3500.0,2
493,20,4,150.0,210.0,9500000000.0,Setiabudi,True,False,False,False,3500.0,2
494,3,4,48.0,60.0,690000000.0,Pesanggrahan,True,False,True,False,3500.0,2
495,3,3,120.0,130.0,1800000000.0,Pesanggrahan,True,False,False,False,3500.0,2
496,4,6,284.0,156.0,5000000000.0,Pasar Minggu,True,True,True,False,3500.0,2
497,6,8,1000.0,471.0,65000000000.0,Kebayoran Baru,True,True,False,False,3500.0,3
498,9,12,1200.0,1500.0,55000000000.0,Mampang Prapatan,True,True,True,False,3500.0,3
499,5,7,1000.0,424.0,55000000000.0,Setiabudi,True,False,False,False,3500.0,2
500,4,7,150.0,101.0,1600000000.0,Jagakarsa,True,False,False,False,3500.0,3
501,6,8,800.0,326.0,22500000000.0,Kebayoran Baru,True,True,False,False,3500.0,4
502,6,9,220.0,138.0,5500000000.0,Pasar Minggu,True,False,False,False,3500.0,3
503,4,4,150.0,114.0,2700000000.0,Cilandak,True,False,False,False,3500.0,2
504,4,9,360.0,196.0,4000000000.0,Setiabudi,True,False,False,False,6600.0,2
505,5,5,220.0,200.0,5100000000.0,Pesanggrahan,True,False,True,False,6600.0,2
506,5,5,650.0,500.0,10700000000.0,Pasar Minggu,True,True,True,False,6600.0,2
507,4,4,100.0,52.0,900000000.0,Jagakarsa,True,False,False,False,6600.0,2
508,4,4,90.0,140.0,1700000000.0,Pasar Minggu,True,True,False,False,6600.0,2
509,3,4,140.0,170.0,2400000000.0,Cilandak,True,False,False,False,6600.0,2
510,3,9,150.0,239.0,2800000000.0,Kebayoran Baru,True,False,False,False,6600.0,2
511,6,5,160.0,108.0,1600000000.0,Pasar Minggu,True,False,False,False,6600.0,2
512,3,4,100.0,85.0,1050000000.0,Jagakarsa,True,False,False,False,2200.0,2
513,5,6,600.0,1080.0,16000000000.0,Cilandak,True,True,False,False,2200.0,2
514,4,6,572.0,241.0,11980000000.0,Cilandak,True,True,False,False,2200.0,3
515,6,7,442.0,418.0,12000000000.0,Pasar Minggu,True,False,False,False,2200.0,2
516,5,6,350.0,230.0,9500000000.0,Cilandak,True,True,False,False,2200.0,2
517,4,5,225.0,182.0,3900000000.0,Cilandak,True,False,False,False,2200.0,2
518,3,5,240.0,373.0,3200000000.0,Jagakarsa,True,False,False,False,1300.0,1
519,5,6,230.0,180.0,3300000000.0,Pesanggrahan,True,False,False,False,2200.0,2
520,2,3,52.0,44.0,550000000.0,Jagakarsa,True,False,False,False,2200.0,2
521,4,5,225.0,90.0,2775000000.0,Pesanggrahan,True,False,False,False,2200.0,3
522,3,4,90.0,45.0,1200000000.0,Mampang Prapatan,True,False,False,False,2200.0,3
523,4,4,222.0,120.0,3850000000.0,Cilandak,True,False,False,False,2200.0,3
524,7,8,600.0,460.0,11500000000.0,Pesanggrahan,True,True,True,False,2200.0,3
525,4,5,100.0,230.0,7000000000.0,Kebayoran Lama,True,False,False,False,2200.0,3
526,4,6,160.0,122.0,3150000000.0,Cilandak,True,True,True,False,2200.0,2
527,4,6,100.0,80.0,1650000000.0,Cilandak,True,False,True,False,2200.0,2
528,6,8,275.0,210.0,5000000000.0,Tebet,True,False,False,False,2200.0,1
529,4,4,198.0,206.0,3400000000.0,Pasar Minggu,True,False,False,False,3500.0,1
530,3,4,100.0,67.0,1495000000.0,Pasar Minggu,True,False,True,False,3500.0,2
531,5,6,230.0,720.0,4700000000.0,Jagakarsa,True,False,True,False,3500.0,2
532,3,4,75.0,75.0,1230570000.0,Pesanggrahan,True,True,True,False,3500.0,2
533,3,3,100.0,78.0,930000000.0,Jagakarsa,True,False,False,False,3500.0,1
534,4,4,170.0,103.0,3252000000.0,Cilandak,True,False,False,False,3500.0,2
535,4,5,500.0,430.0,6500000000.0,Pasar Minggu,True,True,True,False,3500.0,2
536,5,5,250.0,285.0,5200000000.0,Pasar Minggu,True,False,False,False,3500.0,2
537,5,6,600.0,300.0,7500000000.0,Kebayoran Baru,True,False,False,False,3500.0,2
538,6,7,605.0,311.0,38000000000.0,Kebayoran Baru,True,True,False,False,3500.0,2
539,5,5,200.0,135.0,3800000000.0,Pasar Minggu,True,True,True,False,3500.0,3
540,4,5,380.0,235.0,5300000000.0,Pasar Minggu,True,True,True,False,4400.0,3
541,3,4,90.0,106.0,1300000000.0,Jagakarsa,True,False,False,False,1300.0,2
542,4,4,150.0,200.0,3000000000.0,Pasar Minggu,True,False,False,False,1300.0,1
543,5,6,140.0,122.0,1600000000.0,Jagakarsa,True,False,True,False,1300.0,2
544,5,4,380.0,304.0,16500000000.0,Kebayoran Lama,True,False,False,False,1300.0,2
545,4,4,120.0,90.0,2350000000.0,Kebayoran Lama,True,False,True,False,1300.0,2
546,5,5,605.0,264.0,19800000000.0,Kebayoran Lama,True,True,True,True,1300.0,2
547,7,7,1700.0,1100.0,85000000000.0,Kebayoran Lama,True,False,False,False,1300.0,2
548,4,4,135.0,111.0,1925000000.0,Pasar Minggu,True,True,True,False,1300.0,2
549,4,6,300.0,408.0,1200000000.0,Pasar Minggu,True,False,False,False,1300.0,2
550,3,4,90.0,50.0,1500000000.0,Mampang Prapatan,True,False,False,False,1300.0,2
551,5,5,260.0,377.0,20000000000.0,Kebayoran Lama,True,True,False,False,1300.0,2
552,5,7,500.0,344.0,6500000000.0,Pasar Minggu,True,False,False,False,1300.0,2
553,5,6,400.0,200.0,15000000000.0,Kebayoran Lama,True,True,False,False,1300.0,3
554,5,7,650.0,331.0,34000000000.0,Kebayoran Baru,True,True,False,False,1300.0,3
555,5,6,145.0,108.0,2850000000.0,Jagakarsa,True,True,False,False,1300.0,2
556,2,4,75.0,78.0,1350000000.0,Tebet,True,False,False,False,1300.0,1
557,6,6,460.0,365.0,11000000000.0,Cilandak,True,True,False,False,1300.0,2
558,5,8,255.0,320.0,16500000000.0,Kebayoran Baru,True,False,False,False,1300.0,1
559,10,15,950.0,587.0,32000000000.0,Kebayoran Lama,True,True,True,False,10600.0,3
560,4,5,100.0,92.0,2300000000.0,Cilandak,True,True,False,False,10600.0,2
561,6,6,390.0,130.0,5500000000.0,Tebet,True,True,True,False,10600.0,2
562,5,6,470.0,632.0,15500000000.0,Pasar Minggu,True,True,True,False,10600.0,2
563,5,6,400.0,235.0,10500000000.0,Kebayoran Lama,True,False,False,False,10600.0,2
564,4,5,274.0,138.0,7000000000.0,Kebayoran Lama,True,False,True,False,10600.0,3
565,4,9,178.0,158.0,2900000000.0,Tebet,True,False,False,False,10600.0,1
566,5,8,400.0,384.0,8000000000.0,Cilandak,True,True,False,False,10600.0,2
567,4,6,136.0,105.0,3300000000.0,Cilandak,True,False,False,False,10600.0,1
568,2,7,110.0,137.0,1600000000.0,Pasar Minggu,True,False,False,False,10600.0,2
569,4,5,140.0,151.0,3800000000.0,Pesanggrahan,True,False,True,False,10600.0,2
570,6,7,160.0,135.0,2500000000.0,Kebayoran Lama,True,False,False,False,10600.0,2
571,6,8,512.0,828.0,43000000000.0,Kebayoran Lama,True,True,False,False,10600.0,2
572,6,5,900.0,550.0,32000000000.0,Setiabudi,True,True,True,True,10600.0,2
573,5,5,500.0,350.0,22000000000.0,Kebayoran Lama,True,True,True,False,10600.0,2
574,4,5,120.0,110.0,1900000000.0,Pasar Minggu,True,False,False,False,10600.0,2
575,7,8,520.0,912.0,26000000000.0,Kebayoran Lama,True,True,False,False,10600.0,2
576,2,4,70.0,84.0,1700000000.0,Pancoran,True,False,False,False,1200.0,1
577,3,4,89.0,89.0,950000000.0,Cilandak,True,False,False,False,1200.0,1
578,4,6,350.0,210.0,3200000000.0,Jagakarsa,True,False,True,False,1200.0,1
