,index,kamar_mandi,kamar_tidur,luas_bangunan,luas_tanah,harga,kecamatan,garasi,kolam_renang,taman,gym,jumlah_lantai,listrik
9815,18378,4,4,700.0,316.0,12500000000.0,Kembangan,True,True,True,False,2,5500.0
9816,18379,4,5,200.0,256.0,15000000000.0,Grogol Petamburan,False,False,True,False,2,7600.0
9817,18381,4,4,240.0,120.0,3800000000.0,Kembangan,False,False,False,False,3,3500.0
9818,18387,2,2,60.0,62.0,1300000000.0,Kembangan,True,True,False,False,2,2200.0
9819,18388,4,3,160.0,75.0,2800000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
9820,18389,3,3,100.0,40.0,1990000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
9821,18391,2,3,200.0,160.0,5000000000.0,Kembangan,False,False,False,False,2,2200.0
9822,18394,5,8,638.0,252.0,6500000000.0,Grogol Petamburan,False,False,False,False,3,7700.0
9823,18396,3,3,90.0,33.0,1200000000.0,Kebon Jeruk,True,False,False,False,3,2200.0
9824,18397,3,3,100.0,39.0,1350000000.0,Kebon Jeruk,False,False,True,False,3,2200.0
9825,18401,2,3,196.0,105.0,3900000000.0,Grogol Petamburan,False,False,False,False,3,4400.0
9826,18403,2,4,70.0,110.0,1350000000.0,Kebon Jeruk,True,False,False,False,1,2200.0
9827,18404,3,3,80.0,33.0,1190000000.0,Kebon Jeruk,True,False,True,False,3,2200.0
9828,18405,5,3,180.0,102.0,2600000000.0,Kebon Jeruk,True,False,False,False,2,2200.0
9829,18406,3,3,130.0,57.0,1890000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
9830,18407,2,3,110.0,55.0,1400000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
9831,18408,2,3,200.0,130.0,3550000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
9832,18409,3,3,130.0,78.0,1900000000.0,Kebon Jeruk,True,False,False,False,2,4400.0
9833,18410,3,3,130.0,61.0,2100000000.0,Kebon Jeruk,True,False,False,False,2,4400.0
9834,18411,4,5,410.0,385.0,6900000000.0,Grogol Petamburan,True,False,False,False,2,4400.0
9835,18412,3,4,230.0,96.0,3250000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
9836,18414,2,3,98.0,119.0,1500000000.0,Taman Sari,False,False,False,False,1,2200.0
9837,18416,2,3,210.0,140.0,2750000000.0,Grogol Petamburan,False,False,True,False,2,4400.0
9838,18422,3,3,90.0,165.0,3300000000.0,Cengkareng,True,False,False,False,2,4400.0
9839,18430,3,3,100.0,39.0,1390000000.0,Kebon Jeruk,True,False,False,False,3,2200.0
9840,18433,2,3,130.0,160.0,4000000000.0,Kembangan,True,False,False,False,1,3300.0
9841,18448,3,3,203.0,140.0,3500000000.0,Grogol Petamburan,False,False,False,False,2,4400.0
9842,18449,2,4,215.0,251.0,3000000000.0,Kebon Jeruk,True,False,False,False,2,6600.0
9843,18450,3,5,155.0,81.0,2300000000.0,Kebon Jeruk,False,False,False,False,2,4400.0
9844,18451,3,3,435.0,109.0,3500000000.0,Grogol Petamburan,False,False,False,False,4,5500.0
9845,18453,2,3,160.0,200.0,3000000000.0,Kembangan,False,False,False,False,2,2200.0
9846,18454,3,3,180.0,209.0,4389000000.0,Grogol Petamburan,False,False,False,False,1,5500.0
9847,18455,5,4,205.0,370.0,6000000000.0,Kebon Jeruk,True,False,True,False,2,5500.0
9848,18456,2,3,93.0,93.0,2300000000.0,Cengkareng,True,False,True,False,3,2200.0
9849,18458,3,3,80.0,34.0,1190000000.0,Kebon Jeruk,True,False,True,False,3,2200.0
9850,18460,3,5,600.0,360.0,8500000000.0,Kembangan,True,False,False,False,2,5500.0
9851,18468,3,4,200.0,108.0,2700000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
9852,18469,3,4,300.0,274.0,7300000000.0,Kembangan,False,False,False,False,2,3500.0
9853,18472,2,3,120.0,75.0,1550000000.0,Cengkareng,False,False,True,False,2,2200.0
9854,18474,1,3,100.0,126.0,1250000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
9855,18476,4,3,125.0,675.0,2700000000.0,Grogol Petamburan,True,False,False,False,3,3500.0
9856,18477,4,4,178.0,109.0,2800000000.0,Grogol Petamburan,True,False,False,False,5,3500.0
9857,18478,3,3,148.0,58.0,2100000000.0,Grogol Petamburan,True,False,False,False,4,2200.0
9858,18480,4,5,350.0,120.0,5800000000.0,Grogol Petamburan,True,True,True,False,3,7600.0
9859,18481,2,3,102.0,108.0,2350000000.0,Cengkareng,False,False,False,False,2,4400.0
9860,18482,4,5,850.0,471.0,7500000000.0,Kalideres,False,False,True,False,2,4400.0
9861,18483,3,4,210.0,120.0,2400000000.0,Kembangan,True,False,False,False,2,2200.0
9862,18484,3,4,290.0,200.0,3300000000.0,Kembangan,False,False,False,False,2,2200.0
9863,18485,5,5,582.0,460.0,8000000000.0,Kalideres,False,False,True,False,2,7700.0
9864,18486,3,4,178.0,161.0,3300000000.0,Kalideres,True,False,False,False,2,3500.0
9865,18487,3,3,200.0,90.0,1975000000.0,Kalideres,True,False,False,False,2,3300.0
9866,18488,3,4,300.0,120.0,2100000000.0,Cengkareng,False,False,False,False,2,3500.0
9867,18491,3,3,350.0,200.0,7000000000.0,Kembangan,False,False,False,False,2,4400.0
9868,18494,4,6,650.0,200.0,6500000000.0,Cengkareng,False,False,False,False,3,4400.0
9869,18498,3,4,415.0,249.0,9500000000.0,Grogol Petamburan,True,False,True,False,3,16500.0
9870,18500,1,2,36.0,60.0,360000000.0,Grogol Petamburan,True,True,True,False,2,1300.0
9871,18501,3,4,300.0,200.0,6000000000.0,Kembangan,True,False,False,False,2,5500.0
9872,18503,4,5,300.0,144.0,4850000000.0,Kembangan,False,False,False,False,3,5500.0
9873,18504,4,4,360.0,200.0,7800000000.0,Kembangan,True,False,False,False,3,4400.0
9874,18506,3,3,115.0,48.0,1790000000.0,Kebon Jeruk,True,False,False,False,3,2200.0
9875,18507,2,3,225.0,189.0,2599000000.0,Kalideres,True,False,False,False,2,3300.0
9876,18508,2,3,170.0,320.0,3999000000.0,Kalideres,True,False,True,False,1,2200.0
9877,18510,4,3,240.0,150.0,3099000000.0,Kembangan,True,False,False,False,2,3500.0
9878,18511,4,4,220.0,132.0,4799000000.0,Palmerah,True,False,False,False,2,6600.0
9879,18515,3,4,360.0,402.0,5700000000.0,Grogol Petamburan,True,False,True,False,2,7700.0
9880,18516,5,14,400.0,309.0,4997000000.0,Grogol Petamburan,True,False,True,False,2,7700.0
9881,18522,2,3,120.0,96.0,1800000000.0,Kalideres,False,False,True,False,2,3500.0
9882,18524,3,4,250.0,240.0,4500000000.0,Kalideres,False,False,False,False,2,3500.0
9883,18525,3,4,280.0,173.0,2500000000.0,Kembangan,True,False,False,False,2,5500.0
9884,18532,4,4,300.0,180.0,6250000000.0,Kembangan,False,False,False,False,2,3500.0
9885,18536,5,5,520.0,315.0,10000000000.0,Kembangan,True,False,False,False,3,9500.0
9886,18538,4,5,550.0,180.0,10500000000.0,Kembangan,True,False,False,False,3,7700.0
9887,18539,5,5,800.0,416.0,13990000000.0,Grogol Petamburan,False,False,False,False,2,7700.0
9888,18540,3,5,600.0,252.0,8499000000.0,Kembangan,False,False,False,False,3,5500.0
9889,18541,4,4,200.0,144.0,4490000000.0,Kembangan,True,False,False,False,2,5500.0
9890,18542,8,27,300.0,90.0,3990000000.0,Grogol Petamburan,False,False,False,False,3,11000.0
9891,18543,2,3,166.0,250.0,5990000000.0,Kembangan,True,False,False,False,1,2200.0
9892,18544,3,5,260.0,154.0,2850000000.0,Kembangan,True,False,False,False,2,4400.0
9893,18545,2,3,170.0,327.0,3999000000.0,Kalideres,False,False,True,False,1,2200.0
9894,18546,2,3,180.0,270.0,4490000000.0,Pesanggrahan,True,False,True,False,1,2200.0
9895,18549,2,5,250.0,130.0,2250000000.0,Kebon Jeruk,True,False,True,False,2,2200.0
9896,18550,2,3,120.0,80.0,2100000000.0,Kembangan,True,False,False,False,2,2200.0
9897,18551,3,4,100.0,78.0,1650000000.0,Kembangan,False,False,False,False,2,2200.0
9898,18552,3,4,350.0,260.0,8300000000.0,Kembangan,False,False,False,False,2,3300.0
9899,18553,1,2,95.0,102.0,1200000000.0,Kalideres,True,False,False,False,1,2200.0
9900,18554,3,4,250.0,180.0,5600000000.0,Kembangan,True,False,True,False,2,5500.0
9901,18556,2,3,205.0,200.0,10000000000.0,Cengkareng,True,False,True,False,2,10600.0
9902,18557,3,4,280.0,274.0,9000000000.0,Cengkareng,True,False,False,False,3,7600.0
9903,18558,4,5,320.0,157.0,4000000000.0,Cengkareng,True,False,False,False,2,5500.0
9904,18559,4,5,300.0,120.0,2750000000.0,Cengkareng,True,False,True,False,3,3500.0
9905,18560,3,5,320.0,157.0,4000000000.0,Cengkareng,False,False,False,False,2,5500.0
9906,18561,3,4,160.0,120.0,6700000000.0,Cengkareng,True,False,False,False,2,5500.0
9907,18562,3,3,200.0,144.0,1850000000.0,Kalideres,False,False,True,False,2,2200.0
9908,18571,3,4,200.0,144.0,5800000000.0,Kembangan,False,False,False,False,2,3300.0
9909,18573,2,2,65.0,48.0,1300000000.0,Cengkareng,False,True,True,False,2,4400.0
9910,18574,3,4,200.0,108.0,2950000000.0,Kembangan,False,False,False,False,2,5500.0
9911,18576,3,3,90.0,90.0,1500000000.0,Kebon Jeruk,False,False,False,False,1,2200.0
9912,18577,3,3,200.0,144.0,4500000000.0,Kebon Jeruk,True,False,True,False,2,3500.0
9913,18578,4,5,300.0,240.0,4000000000.0,Kebon Jeruk,True,False,True,False,2,4400.0
9914,18579,4,5,350.0,446.0,10000000000.0,Kebon Jeruk,False,False,False,False,1,6600.0
9915,18581,4,5,300.0,240.0,6900000000.0,Kebon Jeruk,False,False,False,False,3,5500.0
9916,18585,3,5,350.0,210.0,4500000000.0,Grogol Petamburan,False,False,True,False,2,4400.0
9917,18586,2,3,210.0,140.0,2750000000.0,Grogol Petamburan,False,False,True,False,2,4400.0
9918,18595,1,2,77.0,96.0,1600000000.0,Kalideres,True,False,False,False,2,2200.0
9919,18597,3,3,135.0,165.0,3500000000.0,Cengkareng,True,False,False,False,2,2200.0
9920,18601,5,5,224.0,160.0,4000000000.0,Grogol Petamburan,True,False,True,False,2,6600.0
9921,18602,3,2,235.0,120.0,3500000000.0,Kalideres,False,False,True,False,3,5500.0
9922,18606,3,3,195.0,144.0,4200000000.0,Kembangan,False,False,False,False,2,6600.0
9923,18607,3,3,175.0,119.0,2900000000.0,Kalideres,False,False,True,False,3,2200.0
9924,18618,2,4,150.0,98.0,2300000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
9925,18620,3,3,120.0,60.0,1750000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
9926,18621,5,3,300.0,105.0,3700000000.0,Grogol Petamburan,False,False,False,False,4,3300.0
9927,18624,4,4,172.0,109.0,2800000000.0,Grogol Petamburan,True,False,False,False,5,3500.0
9928,18625,3,2,150.0,60.0,2200000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
9929,18626,3,3,125.0,60.0,1800000000.0,Grogol Petamburan,True,False,False,False,3,4400.0
9930,18627,3,2,120.0,60.0,1850000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
9931,18628,3,1,150.0,72.0,1800000000.0,Grogol Petamburan,True,False,False,False,3,3500.0
9932,18629,3,2,104.0,41.0,950000000.0,Grogol Petamburan,False,False,False,False,3,2200.0
9933,18630,3,3,160.0,100.0,2600000000.0,Grogol Petamburan,False,False,False,False,2,3500.0
9934,18631,4,5,275.0,119.0,3700000000.0,Grogol Petamburan,False,False,False,False,5,3500.0
9935,18637,5,5,270.0,167.0,4900000000.0,Kebon Jeruk,False,False,True,False,3,15000.0
9936,18642,4,4,400.0,250.0,8500000000.0,Kembangan,True,False,True,False,3,4400.0
9937,18643,3,3,140.0,105.0,3990000000.0,Kebon Jeruk,True,False,True,False,2,2200.0
9938,18644,2,3,120.0,120.0,2100000000.0,Kebon Jeruk,True,False,True,False,1,2200.0
9939,18645,3,3,200.0,195.0,2750000000.0,Kebon Jeruk,True,False,True,False,1,2200.0
9940,18646,4,4,507.0,471.0,13000000000.0,Kembangan,True,False,True,False,2,4400.0
9941,18648,28,28,300.0,88.0,4000000000.0,Grogol Petamburan,True,False,True,False,4,10000.0
9942,18649,3,2,200.0,170.0,2500000000.0,Kalideres,True,False,True,False,2,2200.0
9943,18651,4,4,300.0,120.0,4800000000.0,Cengkareng,True,False,True,False,3,3500.0
9944,18652,2,2,77.0,56.0,950000000.0,Kalideres,True,False,True,False,2,2200.0
9945,18653,3,3,300.0,200.0,5000000000.0,Grogol Petamburan,True,False,True,False,2,6600.0
9946,18654,3,3,200.0,240.0,3500000000.0,Kebon Jeruk,True,False,True,False,1,3300.0
9947,18657,3,4,400.0,384.0,7700000000.0,Kebon Jeruk,True,False,True,False,2,5500.0
9948,18658,19,19,155.0,55.0,3600000000.0,Grogol Petamburan,False,False,False,False,4,8000.0
9949,18659,3,3,110.0,90.0,2500000000.0,Cengkareng,True,False,True,False,2,2200.0
9950,18660,3,3,150.0,126.0,3400000000.0,Cengkareng,True,False,True,False,2,3500.0
9951,18661,3,3,200.0,150.0,4600000000.0,Kebon Jeruk,True,False,True,False,2,3300.0
9952,18662,3,3,130.0,105.0,2500000000.0,Kebon Jeruk,True,False,True,False,2,3300.0
9953,18663,3,4,700.0,727.0,8000000000.0,Cengkareng,True,True,False,False,1,8000.0
9954,18664,3,4,700.0,727.0,8000000000.0,Cengkareng,True,True,False,False,1,7700.0
9955,18666,4,4,300.0,200.0,6300000000.0,Kembangan,True,False,True,False,2,3500.0
9956,18667,3,3,200.0,144.0,4000000000.0,Kembangan,True,False,True,False,2,3500.0
9957,18668,2,3,122.0,152.0,3000000000.0,Grogol Petamburan,True,False,False,False,1,2200.0
9958,18669,3,4,120.0,119.0,3500000000.0,Cengkareng,True,False,True,False,2,3500.0
9959,18670,3,4,330.0,240.0,7000000000.0,Kebon Jeruk,True,False,True,False,3,4400.0
9960,18671,3,3,100.0,52.0,1750000000.0,Grogol Petamburan,True,False,True,False,3,2200.0
9961,18672,3,3,150.0,125.0,2150000000.0,Kalideres,True,False,True,False,2,3300.0
9962,18673,3,3,130.0,105.0,2100000000.0,Kebon Jeruk,True,False,True,False,2,2200.0
9963,18674,3,3,140.0,120.0,4500000000.0,Kembangan,True,False,True,False,2,2200.0
9964,18675,3,3,140.0,120.0,3900000000.0,Kembangan,True,False,True,False,2,2200.0
9965,18676,2,2,70.0,90.0,1540000000.0,Grogol Petamburan,True,False,True,False,1,2200.0
9966,18677,3,4,175.0,104.0,2600000000.0,Kalideres,True,False,True,False,2,2200.0
9967,18678,3,3,120.0,90.0,2800000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
9968,18679,3,3,200.0,162.0,3600000000.0,Kebon Jeruk,True,False,False,False,2,3500.0
9969,18680,3,3,200.0,150.0,4600000000.0,Kebon Jeruk,True,False,True,False,2,3300.0
9970,18681,2,2,77.0,56.0,980000000.0,Kalideres,True,False,True,False,2,2200.0
9971,18683,3,3,200.0,150.0,4500000000.0,Kebon Jeruk,True,False,True,False,2,3300.0
9972,18684,3,3,200.0,150.0,4500000000.0,Kebon Jeruk,True,False,True,False,2,3300.0
9973,18685,3,4,200.0,150.0,4900000000.0,Kembangan,True,False,True,False,2,3300.0
9974,18686,3,3,120.0,90.0,2750000000.0,Kembangan,True,False,True,False,2,2200.0
9975,18687,2,3,188.0,140.0,2500000000.0,Tambora,True,False,True,False,3,2200.0
9976,18688,2,2,77.0,111.0,2500000000.0,Grogol Petamburan,True,False,True,False,1,2200.0
9977,18689,3,3,120.0,90.0,2800000000.0,Cengkareng,True,True,False,True,2,2200.0
9978,18690,3,4,220.0,180.0,3350000000.0,Kalideres,True,False,True,False,2,4400.0
9979,18691,3,3,200.0,210.0,4500000000.0,Kebon Jeruk,True,False,True,False,2,2200.0
9980,18692,3,3,100.0,48.0,2300000000.0,Grogol Petamburan,True,False,True,False,3,2200.0
9981,18693,4,4,400.0,360.0,5500000000.0,Kebon Jeruk,True,False,True,False,2,5500.0
9982,18694,3,4,200.0,138.0,2500000000.0,Kebon Jeruk,True,False,True,False,2,3500.0
9983,18695,3,4,140.0,78.0,1650000000.0,Kembangan,True,False,True,False,2,2200.0
9984,18696,2,3,120.0,180.0,2700000000.0,Kebon Jeruk,True,False,True,False,1,2200.0
9985,18697,4,5,500.0,375.0,8500000000.0,Kebon Jeruk,True,False,True,False,2,3300.0
9986,18698,3,3,88.0,42.0,1375000000.0,Kebon Jeruk,True,False,True,False,3,2200.0
9987,18699,3,4,300.0,266.0,6500000000.0,Kebon Jeruk,True,False,True,False,2,3500.0
9988,18700,3,3,120.0,105.0,3800000000.0,Cengkareng,True,False,True,False,2,3500.0
9989,18701,1,7,108.0,63.0,2050000000.0,Grogol Petamburan,False,False,True,False,2,8090.0
9990,18702,2,3,140.0,150.0,2800000000.0,Kebon Jeruk,True,False,True,False,1,2200.0
9991,18703,3,3,150.0,128.0,3000000000.0,Kebon Jeruk,True,False,True,False,2,2200.0
9992,18704,3,3,200.0,154.0,4800000000.0,Palmerah,True,False,True,False,2,2200.0
9993,18705,3,3,144.0,90.0,2800000000.0,Grogol Petamburan,True,False,True,False,2,3500.0
9994,18706,3,3,200.0,108.0,3900000000.0,Grogol Petamburan,True,False,True,False,3,2200.0
9995,18707,2,3,177.0,220.0,3500000000.0,Kebon Jeruk,True,False,True,False,1,3500.0
9996,18708,3,3,100.0,40.0,1990000000.0,Grogol Petamburan,True,False,True,False,3,2200.0
9997,18709,3,3,120.0,90.0,2500000000.0,Grogol Petamburan,True,False,True,False,2,2200.0
9998,18710,3,3,140.0,90.0,2500000000.0,Cengkareng,True,False,True,False,2,3500.0
9999,18711,3,3,105.0,105.0,3100000000.0,Cengkareng,True,False,True,False,2,3300.0
10000,18712,3,3,164.0,164.0,3500000000.0,Cengkareng,True,False,True,False,2,2200.0
10001,18713,2,3,122.0,192.0,3300000000.0,Kebon Jeruk,True,False,True,False,1,2200.0
10002,18714,3,3,250.0,144.0,6500000000.0,Kembangan,True,False,True,False,3,3300.0
10003,18715,3,3,220.0,144.0,4850000000.0,Kembangan,True,False,True,False,1,3500.0
10004,18716,2,2,100.0,75.0,1490000000.0,Kalideres,True,False,True,False,2,2200.0
10005,18717,2,3,177.0,150.0,2650000000.0,Kebon Jeruk,True,False,True,False,1,3300.0
10006,18718,4,5,400.0,259.0,7000000000.0,Cengkareng,True,False,True,False,3,2200.0
10007,18720,3,3,188.0,150.0,2900000000.0,Kebon Jeruk,True,False,True,False,1,3300.0
10008,18721,4,5,300.0,253.0,6500000000.0,Palmerah,True,False,True,False,2,2200.0
10009,18722,4,4,450.0,375.0,9500000000.0,Kebon Jeruk,True,False,True,False,2,4400.0
10010,18723,3,3,150.0,91.0,2500000000.0,Kebon Jeruk,True,False,True,False,3,2200.0
10011,18724,4,4,160.0,120.0,4500000000.0,Kembangan,True,False,True,False,2,4400.0
10012,18725,3,3,100.0,45.0,1190000000.0,Kebon Jeruk,True,False,True,False,3,2200.0
10013,18726,4,4,250.0,100.0,2950000000.0,Kebon Jeruk,True,False,True,False,3,2200.0
10014,18727,3,3,210.0,105.0,3300000000.0,Kebon Jeruk,True,False,True,False,3,3500.0
10015,18728,3,3,140.0,60.0,2100000000.0,Kebon Jeruk,True,False,True,False,3,2200.0
10016,18730,3,3,80.0,33.0,1190000000.0,Kebon Jeruk,True,False,True,False,3,2200.0
10017,18731,3,3,80.0,33.0,1190000000.0,Kebon Jeruk,True,False,True,False,3,2200.0
10018,18732,3,4,155.0,144.0,4500000000.0,Cengkareng,True,False,True,False,2,2200.0
10019,18733,3,3,160.0,179.0,3800000000.0,Cengkareng,True,False,True,False,2,2200.0
10020,18734,3,4,180.0,90.0,2300000000.0,Kalideres,True,False,True,False,3,2200.0
10021,18735,4,4,200.0,176.0,4000000000.0,Kebon Jeruk,True,True,True,False,2,7600.0
10022,18736,4,4,200.0,180.0,5750000000.0,Cengkareng,True,False,True,False,2,3300.0
10023,18737,3,3,110.0,105.0,2700000000.0,Cengkareng,True,False,True,False,2,3300.0
10024,18738,4,4,300.0,250.0,7500000000.0,Kembangan,True,False,True,False,2,4400.0
10025,18740,3,3,150.0,120.0,3500000000.0,Kembangan,True,False,True,False,2,2200.0
10026,18741,4,4,600.0,250.0,9500000000.0,Kembangan,True,False,True,False,3,4400.0
10027,18742,3,3,200.0,150.0,4550000000.0,Kebon Jeruk,True,False,True,False,2,3300.0
10028,18743,4,4,330.0,180.0,8500000000.0,Kembangan,True,False,True,False,3,2200.0
10029,18744,3,3,100.0,105.0,3000000000.0,Cengkareng,True,False,True,False,2,2200.0
10030,18749,3,3,160.0,160.0,3500000000.0,Cengkareng,False,False,False,False,2,3500.0
10031,18757,2,4,250.0,135.0,2800000000.0,Kebon Jeruk,True,False,False,False,2,2200.0
10032,18774,2,3,144.0,144.0,3800000000.0,Kembangan,True,False,True,False,2,4400.0
10033,18777,2,3,436.0,271.0,4500000000.0,Tambora,True,False,False,False,2,10600.0
10034,18778,7,7,550.0,385.0,7250000000.0,Tambora,True,False,False,False,3,7700.0
10035,18780,2,3,50.0,67.0,700000000.0,Cengkareng,True,False,False,False,2,2200.0
10036,18781,2,3,48.0,60.0,600000000.0,Cengkareng,True,False,False,False,2,2200.0
10037,18793,2,3,250.0,153.0,3600000000.0,Kebon Jeruk,True,True,False,False,2,3300.0
10038,18810,2,2,180.0,117.0,2500000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
10039,18832,2,3,250.0,324.0,9500000000.0,Kebon Jeruk,True,False,True,False,2,13300.0
10040,18839,2,3,50.0,67.0,700000000.0,Cengkareng,True,False,False,False,2,2200.0
10041,18840,2,3,50.0,67.0,700000000.0,Cengkareng,True,False,False,False,2,2200.0
10042,18841,2,3,48.0,60.0,600000000.0,Cengkareng,True,False,False,False,2,2200.0
10043,18850,4,4,400.0,358.0,5900000000.0,Grogol Petamburan,False,False,False,False,2,2200.0
10044,18855,2,3,126.0,126.0,2100000000.0,Kebon Jeruk,False,False,False,False,2,2200.0
10045,18859,5,4,300.0,110.0,3500000000.0,Kebon Jeruk,False,False,False,False,3,2200.0
10046,18882,2,3,210.0,162.0,3500000000.0,Kembangan,False,False,False,False,2,4400.0
10047,18893,2,3,150.0,252.0,2950000000.0,Kalideres,False,False,False,False,2,2200.0
10048,18898,2,3,150.0,150.0,1900000000.0,Kalideres,False,False,True,False,1,3000.0
10049,18912,2,4,100.0,75.0,1700000000.0,Kalideres,False,False,True,False,2,2200.0
10050,18922,3,4,120.0,55.0,1850000000.0,Grogol Petamburan,False,False,False,False,2,2200.0
10051,18931,3,4,264.0,162.0,3200000000.0,Kebon Jeruk,False,False,True,False,4,2200.0
10052,18934,2,3,195.0,200.0,6500000000.0,Kebon Jeruk,False,False,True,False,1,3500.0
10053,18935,2,3,150.0,75.0,2200000000.0,Kebon Jeruk,False,False,False,False,2,2200.0
10054,18939,19,19,168.0,100.0,4500000000.0,Kebon Jeruk,False,False,False,False,4,4400.0
10055,18940,3,3,100.0,90.0,3000000000.0,Cengkareng,False,False,False,False,2,4400.0
10056,18941,3,3,90.0,200.0,1975000000.0,Kalideres,True,False,False,False,2,4400.0
10057,18942,3,3,200.0,120.0,2600000000.0,Kalideres,False,False,True,False,2,5500.0
10058,18943,4,4,650.0,250.0,9500000000.0,Kembangan,False,False,False,False,3,11000.0
10059,18944,3,4,200.0,120.0,3300000000.0,Cengkareng,False,False,False,False,2,4400.0
10060,18945,5,5,200.0,180.0,3300000000.0,Kembangan,False,False,False,False,1,4400.0
10061,18946,3,4,200.0,136.0,4000000000.0,Kembangan,False,False,False,False,2,4400.0
10062,18947,4,3,160.0,135.0,3800000000.0,Kembangan,False,False,False,False,2,4400.0
10063,18948,2,3,204.0,132.0,2100000000.0,Cengkareng,False,False,True,False,2,3500.0
10064,18949,4,5,300.0,144.0,4850000000.0,Kembangan,True,False,False,False,3,4400.0
10065,18950,2,3,270.0,90.0,1500000000.0,Cengkareng,False,False,False,False,3,4400.0
10066,18951,5,5,345.0,150.0,3300000000.0,Kembangan,False,False,True,False,3,4400.0
10067,18952,3,3,150.0,120.0,3400000000.0,Cengkareng,False,False,False,False,2,4400.0
10068,18953,3,3,150.0,200.0,5400000000.0,Kembangan,False,False,False,False,1,2200.0
10069,18955,3,5,180.0,150.0,2500000000.0,Grogol Petamburan,True,False,False,False,2,3500.0
10070,18956,3,4,239.0,196.0,5500000000.0,Grogol Petamburan,True,False,False,False,2,5500.0
10071,18957,4,3,148.0,64.0,2000000000.0,Kebon Jeruk,True,False,False,False,3,2200.0
10072,18958,3,4,180.0,144.0,4000000000.0,Kembangan,False,False,False,False,2,4400.0
10073,18959,2,2,53.0,62.0,1350000000.0,Kalideres,False,False,True,False,2,4400.0
10074,18960,3,4,100.0,160.0,2000000000.0,Kalideres,False,False,False,False,2,3500.0
10075,18962,2,2,110.0,60.0,1500000000.0,Kalideres,False,False,True,False,3,2200.0
10076,18963,6,5,455.0,204.0,7000000000.0,Grogol Petamburan,False,False,False,False,3,16500.0
10077,18964,2,4,280.0,200.0,5200000000.0,Kembangan,False,False,True,False,2,4400.0
10078,18966,4,5,300.0,126.0,3200000000.0,Kebon Jeruk,True,False,False,False,3,3500.0
10079,18967,3,3,140.0,68.0,2300000000.0,Kebon Jeruk,True,False,False,False,3,2200.0
10080,18968,4,3,167.0,94.0,2650000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
10081,18969,5,5,360.0,360.0,8000000000.0,Grogol Petamburan,True,False,False,False,2,5500.0
10082,18970,3,3,145.0,75.0,2200000000.0,Kebon Jeruk,True,False,False,False,3,2200.0
10083,18972,1,2,90.0,90.0,1350000000.0,Kalideres,True,False,True,False,1,2200.0
10084,18973,2,2,60.0,48.0,1250000000.0,Cengkareng,True,False,False,False,2,4400.0
10085,18974,3,4,400.0,200.0,4950000000.0,Kalideres,True,False,True,False,2,5500.0
10086,18975,5,5,155.0,82.0,2500000000.0,Kebon Jeruk,True,False,False,False,3,4400.0
10087,18976,3,3,180.0,105.0,2600000000.0,Kalideres,True,False,True,False,3,3500.0
10088,18977,2,8,180.0,117.0,2300000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
10089,18978,4,5,512.0,435.0,16000000000.0,Palmerah,True,False,False,False,3,7700.0
10090,18979,4,3,140.0,75.0,2850000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
10091,18980,4,4,400.0,250.0,6000000000.0,Kebon Jeruk,True,False,False,False,2,7700.0
10092,18981,2,3,95.0,104.0,2100000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
10093,18982,3,3,390.0,78.0,3000000000.0,Grogol Petamburan,True,False,False,False,5,4400.0
10094,18983,4,4,150.0,60.0,1800000000.0,Kebon Jeruk,True,False,False,False,3,2200.0
10095,18984,3,3,150.0,150.0,1900000000.0,Kalideres,True,False,True,False,1,3000.0
10096,18986,2,3,130.0,90.0,1550000000.0,Cengkareng,True,False,False,False,2,2200.0
10097,18987,2,3,70.0,90.0,2100000000.0,Kebon Jeruk,True,False,False,False,1,2200.0
10098,18988,2,5,150.0,196.0,3900000000.0,Kebon Jeruk,True,False,False,False,2,2200.0
10099,18989,2,5,200.0,126.0,3000000000.0,Kebon Jeruk,False,False,False,False,2,2200.0
10100,18990,1,2,88.0,120.0,1375000000.0,Kalideres,True,False,True,False,1,2200.0
10101,18991,3,4,160.0,126.0,3500000000.0,Grogol Petamburan,True,False,False,False,2,4400.0
10102,18992,3,3,180.0,130.0,3550000000.0,Grogol Petamburan,True,False,False,False,2,2200.0
10103,18993,3,3,79.0,40.0,1350000000.0,Grogol Petamburan,True,False,False,False,3,2200.0
